Start;Stop;;
20,2125;20,2375;550,547;553,107
20,225;20,25;703,468;635,21
20,2375;20,2625;820,814;641,353
20,25;20,275;811,303;613,441
20,2625;20,2875;832,598;697,852
20,275;20,3;855,085;672,107
20,2875;20,3125;859,742;674,354
20,3;20,325;881,846;721,611
20,3125;20,3375;852,676;772,8
20,325;20,35;727,944;758,495
20,3375;20,3625;650,585;676,204
20,35;20,375;582,005;585,267
20,3625;20,3875;489,744;497,523
20,375;20,4;501,927;526,029
20,3875;20,4125;454,48;496,715
20,4;20,425;479,3;517,293
20,4125;20,4375;451,96;482,833
20,425;20,45;440,038;460,531
20,4375;20,4625;461,371;467,23
20,45;20,475;396,169;418,161
20,4625;20,4875;390,302;429,022
20,475;20,5;381,919;415,163
20,4875;20,5125;392,79;415,82
20,5;20,525;350,792;382,213
20,5125;20,5375;341,727;393,271
20,525;20,55;358,881;401,123
20,5375;20,5625;373,227;416,639
20,55;20,575;422,207;437,352
20,5625;20,5875;482,031;460,163
20,575;20,6;642,031;451,846
20,5875;20,6125;680,461;452,542
20,6;20,625;704,265;508,321
20,6125;20,6375;800,813;522,32
20,625;20,65;802,796;506,206
20,6375;20,6625;732,066;509,777
20,65;20,675;633,103;586,04
20,6625;20,6875;526,247;574,815
20,675;20,7;462,586;469,688
20,6875;20,7125;408,847;379,166
20,7;20,725;297,896;304,566
20,7125;20,7375;301,525;309,272
20,725;20,75;286,284;300,426
20,7375;20,7625;279,312;292,455
20,75;20,775;273,941;276,352
20,7625;20,7875;260,228;282,199
20,775;20,8;255,248;278,402
20,7875;20,8125;231,731;250,582
20,8;20,825;225,696;249,418
20,8125;20,8375;225,732;254,984
20,825;20,85;229,169;253,69
20,8375;20,8625;303,619;292,151
20,85;20,875;313,53;302,207
20,8625;20,8875;257,219;254,617
20,875;20,9;235,998;233,25
20,8875;20,9125;249,883;241,447
20,9;20,925;306,798;282,454
20,9125;20,9375;401,265;326,795
20,925;20,95;499,948;352,147
20,9375;20,9625;534,363;376,35
20,95;20,975;552,223;414,147
20,9625;20,9875;539,66;438,974
20,975;21;562,505;406,873
20,9875;21,0125;561,12;367,218
21;21,025;489,211;462,585
21,0125;21,0375;450,431;508,339
21,025;21,05;379,034;419,927
21,0375;21,0625;300,446;320,956
21,05;21,075;263,411;263,8
21,0625;21,0875;226,791;241,265
21,075;21,1;206,579;233,277
21,0875;21,1125;197,487;223,845
21,1;21,125;217,57;230,922
21,1125;21,1375;236,235;245,86
21,125;21,15;250,507;276,205
21,1375;21,1625;256,854;274,768
21,15;21,175;233,006;249,369
21,1625;21,1875;211,52;238,1
21,175;21,2;202,76;222,632
21,1875;21,2125;215,693;235,145
21,2;21,225;222,218;244,457
21,2125;21,2375;215,748;223,546
21,225;21,25;196,994;197,531
21,2375;21,2625;190,583;192,203
21,25;21,275;207,647;230,907
21,2625;21,2875;261,089;270,732
21,275;21,3;336,735;328,647
21,2875;21,3125;415,984;346,256
21,3;21,325;447,173;379,482
21,3125;21,3375;452,931;440,399
21,325;21,35;454,269;442,362
21,3375;21,3625;552,782;445,501
21,35;21,375;642,451;427,619
21,3625;21,3875;571,743;459,4
21,375;21,4;490,907;532,342
21,3875;21,4125;424,93;447,719
21,4;21,425;332,573;312,855
21,4125;21,4375;279,442;289,71
21,425;21,45;237,149;260,35
21,4375;21,4625;216,628;236,676
21,45;21,475;220,741;232,85
21,4625;21,4875;225,02;240,84
21,475;21,5;219,097;240,035
21,4875;21,5125;237,248;241,611
21,5;21,525;564,156;626,525
21,5125;21,5375;1242,16;1468,76
21,525;21,55;1988,4;2691,83
21,5375;21,5625;2250,17;3347,07
21,55;21,575;2195,43;3416
21,5625;21,5875;2247,81;3505,14
21,575;21,6;2242,64;3589,01
21,5875;21,6125;2119,68;3448,08
21,6;21,625;1942,53;3200,04
21,6125;21,6375;1796,99;2996,27
21,625;21,65;1724,2;2871,51
21,6375;21,6625;1666,76;2813,1
21,65;21,675;1559,41;2666,51
21,6625;21,6875;1527,05;2626,92
21,675;21,7;1477,33;2564,65
21,6875;21,7125;1330,48;2344,19
21,7;21,725;1254,12;2194,08
21,7125;21,7375;1230,87;2099,23
21,725;21,75;1210,96;1963,96
21,7375;21,7625;1123,3;1785,81
21,75;21,775;1003,53;1662,37
21,7625;21,7875;916,175;1566,74
21,775;21,8;872,429;1485,21
21,7875;21,8125;862,044;1470,78
21,8;21,825;857,19;1425,23
21,8125;21,8375;823,379;1367,69
21,825;21,85;789,965;1310,96
21,8375;21,8625;764,692;1213,77
21,85;21,875;711,02;1097,67
21,8625;21,8875;725,46;1058,98
21,875;21,9;990,548;1171,43
21,8875;21,9125;1095,59;1192,6
21,9;21,925;1046,07;1152,01
21,9125;21,9375;1047,47;1146,05
21,925;21,95;1034,58;1091,12
21,9375;21,9625;1011,36;1020,45
21,95;21,975;962,585;966,594
21,9625;21,9875;930,909;918,67
21,975;22;935,969;886,241
21,9875;22,0125;895,253;869,069
22;22,025;824,446;813,617
22,0125;22,0375;799,743;766,585
22,025;22,05;742,934;708,376
22,0375;22,0625;739,786;704,006
22,05;22,075;722;683,282
22,0625;22,0875;680,035;666,663
22,075;22,1;643,487;666,721
22,0875;22,1125;614,656;636,759
22,1;22,125;628,096;627,929
22,1125;22,1375;637,792;637,086
22,125;22,15;616,82;642,302
22,1375;22,1625;602,639;632,319
22,15;22,175;601,516;638,751
22,1625;22,1875;616,314;657,991
22,175;22,2;612,517;656,5
22,1875;22,2125;629,402;676,549
22,2;22,225;634,831;695,409
22,2125;22,2375;627,201;693,264
22,225;22,25;717,68;810,498
22,2375;22,2625;1042,21;1258,41
22,25;22,275;1316,24;1752,42
22,2625;22,2875;1362,39;1855,15
22,275;22,3;1803,22;1870,83
22,2875;22,3125;2056,4;1934,43
22,3;22,325;1744,87;1778,09
22,3125;22,3375;1499,94;1584,67
22,325;22,35;1478,6;1507,85
22,3375;22,3625;1442,41;1483,85
22,35;22,375;1353,92;1393,58
22,3625;22,3875;1273,38;1346,64
22,375;22,4;1298,73;1415,23
22,3875;22,4125;1304,25;1446,52
22,4;22,425;1308,78;1482,22
22,4125;22,4375;1270,15;1439,27
22,425;22,45;1138,2;1320,6
22,4375;22,4625;1072,46;1262,64
22,45;22,475;1091,29;1277,1
22,4625;22,4875;1119,98;1281,04
22,475;22,5;1039,72;1215,88
22,4875;22,5125;966,443;1136,22
22,5;22,525;1004;1152,46
22,5125;22,5375;1014,6;1176,82
22,525;22,55;1022,09;1171,21
22,5375;22,5625;981,288;1125,81
22,55;22,575;945,856;1069,48
22,5625;22,5875;894,309;1009,73
22,575;22,6;882,288;970,304
22,5875;22,6125;915,287;989,324
22,6;22,625;873,836;929,693
22,6125;22,6375;791,469;875,949
22,625;22,65;784,472;871,624
22,6375;22,6625;825,546;876,728
22,65;22,675;777,763;827,289
22,6625;22,6875;752,004;780,432
22,675;22,7;740,02;763,137
22,6875;22,7125;753,297;790,407
22,7;22,725;687,501;717,044
22,7125;22,7375;650,87;674,009
22,725;22,75;630,598;669,113
22,7375;22,7625;680,103;675,342
22,75;22,775;664,781;659,17
22,7625;22,7875;635,959;676,711
22,775;22,8;627,104;691,857
22,7875;22,8125;602,821;677,598
22,8;22,825;599,173;659,432
22,8125;22,8375;659,867;685,148
22,825;22,85;685,198;707,897
22,8375;22,8625;611,933;667,614
22,85;22,875;592,309;657,863
22,8625;22,8875;639,05;697,93
22,875;22,9;645,511;714,06
22,8875;22,9125;621,645;716,563
22,9;22,925;594,948;714,06
22,9125;22,9375;617,604;725,168
22,925;22,95;631,416;740,566
22,9375;22,9625;588,97;706,287
22,95;22,975;564,564;690,961
22,9625;22,9875;580,851;703,823
22,975;23;600,969;682,707
22,9875;23,0125;553,8;625,974
23;23,025;556,162;620,724
23,0125;23,0375;776,768;765,118
23,025;23,05;1163,62;1001,49
23,0375;23,0625;1224,62;1011,73
23,05;23,075;1082,37;937,019
23,0625;23,0875;983,178;869,393
23,075;23,1;1038,86;829,611
23,0875;23,1125;1148,27;874,401
23,1;23,125;1060,84;830,415
23,1125;23,1375;923,139;734,78
23,125;23,15;855,255;692,029
23,1375;23,1625;915,927;735,325
23,15;23,175;872,885;719,433
23,1625;23,1875;743,046;638,29
23,175;23,2;659,625;574,124
23,1875;23,2125;666,901;576,689
23,2;23,225;674,365;585,924
23,2125;23,2375;580,675;511,324
23,225;23,25;541,752;491,181
23,2375;23,2625;600,621;535,92
23,25;23,275;627,86;554,386
23,2625;23,2875;524,726;506,1
23,275;23,3;501,735;495,148
23,2875;23,3125;477,067;495,104
23,3;23,325;504,826;517,621
23,3125;23,3375;492,649;501,759
23,325;23,35;454,45;475,914
23,3375;23,3625;464,657;487,426
23,35;23,375;456,035;474,002
23,3625;23,3875;485,054;500,732
23,375;23,4;440,271;494,612
23,3875;23,4125;405,049;468,617
23,4;23,425;453,292;494,076
23,4125;23,4375;470,028;517,066
23,425;23,45;431,415;505,158
23,4375;23,4625;414,019;473,91
23,45;23,475;442,232;507,779
23,4625;23,4875;425,536;508,382
23,475;23,5;361,802;446,993
23,4875;23,5125;362,964;458,049
23,5;23,525;388,293;494,743
23,5125;23,5375;398,435;495,34
23,525;23,55;352,797;428,632
23,5375;23,5625;343,643;414,752
23,55;23,575;372,632;434,894
23,5625;23,5875;361,911;417,291
23,575;23,6;350,036;394,186
23,5875;23,6125;325,124;388,517
23,6;23,625;309,08;384,209
23,6125;23,6375;301,411;339,13
23,625;23,65;306,867;333,362
23,6375;23,6625;301,769;329,211
23,65;23,675;281,411;315,246
23,6625;23,6875;293,247;310,61
23,675;23,7;305,077;285,672
23,6875;23,7125;310,44;301,62
23,7;23,725;293,522;285,256
23,7125;23,7375;272,792;260,198
23,725;23,75;252,741;246,451
23,7375;23,7625;256,519;241,124
23,75;23,775;288,653;254,74
23,7625;23,7875;286,752;248,79
23,775;23,8;253,272;223,404
23,7875;23,8125;268,06;235,143
23,8;23,825;289,941;262,565
23,8125;23,8375;284,98;269,982
23,825;23,85;273,116;253,792
23,8375;23,8625;302,401;273,171
23,85;23,875;329,659;321,795
23,8625;23,8875;301,765;290,661
23,875;23,9;270,817;242,421
23,8875;23,9125;287,539;256,288
23,9;23,925;296,628;272,161
23,9125;23,9375;277,584;263,461
23,925;23,95;286,853;273,114
23,9375;23,9625;282,897;287,021
23,95;23,975;260,558;263,87
23,9625;23,9875;278,158;271,801
23,975;24;297,56;277,848
23,9875;24,0125;265,153;252,511
24;24,025;236,161;253,194
24,0125;24,0375;266,878;279,762
24,025;24,05;310,875;306,624
24,0375;24,0625;285,692;289,926
24,05;24,075;252,713;272,195
24,0625;24,0875;277,129;288,078
24,075;24,1;292,846;307,283
24,0875;24,1125;280,969;285,031
24,1;24,125;253,039;250,566
24,1125;24,1375;281,108;284,396
24,125;24,15;313,031;303,956
24,1375;24,1625;312,968;298,447
24,15;24,175;289,603;275,739
24,1625;24,1875;286,293;278,548
24,175;24,2;286,7;278,182
24,1875;24,2125;304,294;297,605
24,2;24,225;316,095;317,922
24,2125;24,2375;283,089;283,126
24,225;24,25;276,776;276,66
24,2375;24,2625;357,258;336,557
24,25;24,275;369,025;341,546
24,2625;24,2875;287,2;276,657
24,275;24,3;270,595;257,302
24,2875;24,3125;307,64;295,304
24,3;24,325;335,524;333,152
24,3125;24,3375;320,171;312,437
24,325;24,35;285,262;282,203
24,3375;24,3625;313,338;310,057
24,35;24,375;325,924;302,537
24,3625;24,3875;313,536;278,804
24,375;24,4;280,445;254,261
24,3875;24,4125;267,654;264,573
24,4;24,425;298,526;283,361
24,4125;24,4375;315,055;306,561
24,425;24,45;295,733;319,475
24,4375;24,4625;251,456;274,873
24,45;24,475;283,852;269,662
24,4625;24,4875;359,772;335,967
24,475;24,5;362,404;356,071
24,4875;24,5125;298,885;298,948
24,5;24,525;460,121;473,834
24,5125;24,5375;789,409;877,394
24,525;24,55;1070,13;1158,73
24,5375;24,5625;1183,9;1206,52
24,55;24,575;1127,13;1151,96
24,5625;24,5875;1270,84;1322,98
24,575;24,6;1623,15;1747,63
24,5875;24,6125;1624,73;1839,55
24,6;24,625;1580,87;1826,09
24,6125;24,6375;1520,71;1742,41
24,625;24,65;1454,83;1593,7
24,6375;24,6625;1455,34;1587,4
24,65;24,675;1262,63;1414,67
24,6625;24,6875;1133,55;1248,38
24,675;24,7;1002,94;1100,84
24,6875;24,7125;1010,19;1055,11
24,7;24,725;974,164;1018,23
24,7125;24,7375;897,611;965,768
24,725;24,75;891,595;937,741
24,7375;24,7625;863,676;926,715
24,75;24,775;872,705;925,252
24,7625;24,7875;825,621;869,836
24,775;24,8;796,412;871,625
24,7875;24,8125;798,779;880,046
24,8;24,825;794,486;879,985
24,8125;24,8375;756,594;830,65
24,825;24,85;731,2;813,029
24,8375;24,8625;734,478;836,232
24,85;24,875;668,3;764,581
24,8625;24,8875;693,578;791,531
24,875;24,9;699,971;811,726
24,8875;24,9125;677,872;796,482
24,9;24,925;682,278;776,346
24,9125;24,9375;660,503;756,576
24,925;24,95;672,499;758,001
24,9375;24,9625;621,659;709,188
24,95;24,975;571,126;701,881
24,9625;24,9875;550,855;673,362
24,975;25;509,953;642,023
24,9875;25,0125;529,039;637,58
25;25,025;529,071;626,549
25,0125;25,0375;491,714;589,93
25,025;25,05;484,055;581,416
25,0375;25,0625;493,005;582,694
25,05;25,075;482,048;560,018
25,0625;25,0875;441,698;555,726
25,075;25,1;435,373;549,789
25,0875;25,1125;444,975;537,475
25,1;25,125;440,691;497,468
25,1125;25,1375;436,836;505,669
25,125;25,15;401,919;491,716
25,1375;25,1625;397,605;474,954
25,15;25,175;414,093;521,049
25,1625;25,1875;391,588;474,68
25,175;25,2;390,521;446,408
25,1875;25,2125;365,976;446,954
25,2;25,225;348,236;434,625
25,2125;25,2375;357,902;422,44
25,225;25,25;331,548;373,622
25,2375;25,2625;294,767;337,595
25,25;25,275;285,958;328,874
25,2625;25,2875;269,193;306,514
25,275;25,3;258,726;271,021
25,2875;25,3125;235,248;247,3
25,3;25,325;197,946;227,557
25,3125;25,3375;181,589;216,325
25,325;25,35;173,992;204,028
25,3375;25,3625;309,674;319,433
25,35;25,375;400,002;411,852
25,3625;25,3875;422,867;432,173
25,375;25,4;439,454;448,738
25,3875;25,4125;406,472;415,19
25,4;25,425;377,045;360,38
25,4125;25,4375;373,061;358,037
25,425;25,45;363,695;349,719
25,4375;25,4625;362,849;361,295
25,45;25,475;362,643;375,12
25,4625;25,4875;370,537;358,565
25,475;25,5;355,45;344,407
25,4875;25,5125;340,07;337,8
25,5;25,525;332,276;325,303
25,5125;25,5375;323,521;306,42
25,525;25,55;328,378;321,136
25,5375;25,5625;326,31;338,787
25,55;25,575;355,802;366,271
25,5625;25,5875;358,138;363,512
25,575;25,6;351,184;350,713
25,5875;25,6125;360,444;355,836
25,6;25,625;344,062;335,813
25,6125;25,6375;319,734;306,356
25,625;25,65;342,655;311,705
25,6375;25,6625;373,887;318,396
25,65;25,675;359,943;313,424
25,6625;25,6875;350,982;326,538
25,675;25,7;346,118;321,745
25,6875;25,7125;338,504;305,542
25,7;25,725;345,907;306,276
25,7125;25,7375;350;313,306
25,725;25,75;340,499;293,648
25,7375;25,7625;331,073;287,693
25,75;25,775;343,427;305,805
25,7625;25,7875;366,571;329,271
25,775;25,8;381,89;334,836
25,7875;25,8125;373,942;311,378
25,8;25,825;357,789;318,649
25,8125;25,8375;344,553;323,61
25,825;25,85;334,451;325,023
25,8375;25,8625;336,046;327,698
25,85;25,875;329,009;315,472
25,8625;25,8875;331,3;307,655
25,875;25,9;343,246;303,608
25,8875;25,9125;337,066;308,892
25,9;25,925;334,3;308,942
25,9125;25,9375;340,09;318,825
25,925;25,95;334,357;326,419
25,9375;25,9625;333,424;324,645
25,95;25,975;334,118;322,415
25,9625;25,9875;329,642;316,499
25,975;26;315,254;294,528
25,9875;26,0125;298,363;285,757
26;26,025;301,022;294,836
26,0125;26,0375;300,797;279,179
26,025;26,05;301,181;278,459
26,0375;26,0625;305,261;288,455
26,05;26,075;313,064;301,593
26,0625;26,0875;358,612;338,977
26,075;26,1;793,526;727,015
26,0875;26,1125;1556,3;1565,99
26,1;26,125;1993,9;2131,47
26,1125;26,1375;2180,72;2455,92
26,125;26,15;2202,01;2565,68
26,1375;26,1625;1990,04;2361,17
26,15;26,175;1908,73;2248,71
26,1625;26,1875;1740,43;2060,49
26,175;26,2;1526,01;1789,33
26,1875;26,2125;1376,07;1561,98
26,2;26,225;1226,38;1382,34
26,2125;26,2375;1070,47;1164,87
26,225;26,25;953,028;987,826
26,2375;26,2625;977,22;990,454
26,25;26,275;893,603;880,416
26,2625;26,2875;799,955;834,024
26,275;26,3;841,648;863,276
26,2875;26,3125;840,98;845,442
26,3;26,325;795,78;793,792
26,3125;26,3375;796,648;801,877
26,325;26,35;764,268;758,604
26,3375;26,3625;749,216;750,246
26,35;26,375;680,806;694,167
26,3625;26,3875;706,742;689,574
26,375;26,4;680,022;678,83
26,3875;26,4125;675,998;693,256
26,4;26,425;649,291;652,275
26,4125;26,4375;680,7;707,55
26,425;26,45;693,073;720,214
26,4375;26,4625;716,019;725,743
26,45;26,475;732,569;774,334
26,4625;26,4875;682,249;734,152
26,475;26,5;688,925;743,917
26,4875;26,5125;736,231;801,789
26,5;26,525;785,383;887,359
26,5125;26,5375;824,141;946,923
26,525;26,55;796,819;933,081
26,5375;26,5625;801,958;927,936
26,55;26,575;809,555;924,73
26,5625;26,5875;809,627;927,666
26,575;26,6;804,423;922,801
26,5875;26,6125;777,614;908,367
26,6;26,625;823,759;956,909
26,6125;26,6375;753,92;895,172
26,625;26,65;739,793;873,71
26,6375;26,6625;717,494;842,057
26,65;26,675;695,388;805,879
26,6625;26,6875;635,848;753,577
26,675;26,7;588,717;692,033
26,6875;26,7125;598,192;677,382
26,7;26,725;566,682;615,538
26,7125;26,7375;701,073;642,274
26,725;26,75;701,306;627,282
26,7375;26,7625;532,49;548,549
26,75;26,775;456,497;485,389
26,7625;26,7875;470,385;499,588
26,775;26,8;488,266;522,042
26,7875;26,8125;478,175;526,526
26,8;26,825;458,883;512,436
26,8125;26,8375;487,518;542,814
26,825;26,85;495,374;552,682
26,8375;26,8625;445,396;502,781
26,85;26,875;445,202;517,073
26,8625;26,8875;440,181;528,576
26,875;26,9;426,668;505
26,8875;26,9125;390,824;446,886
26,9;26,925;342,519;402,553
26,9125;26,9375;391,036;432,133
26,925;26,95;402,71;421,466
26,9375;26,9625;353,704;376,942
26,95;26,975;321,158;336,642
26,9625;26,9875;324,098;334,182
26,975;27;319,198;330,557
26,9875;27,0125;326,771;336,702
27;27,025;302,823;325,846
27,0125;27,0375;285,593;316,254
27,025;27,05;288,412;311,506
27,0375;27,0625;295,546;275,855
27,05;27,075;297,598;253,855
27,0625;27,0875;277,943;274,168
27,075;27,1;282,82;275,884
27,0875;27,1125;286,536;274,386
27,1;27,125;275,557;279,11
27,1125;27,1375;258,615;258,548
27,125;27,15;240,89;248,054
27,1375;27,1625;264,15;265,092
27,15;27,175;266,901;254,032
27,1625;27,1875;269,303;249,001
27,175;27,2;262,527;262,598
27,1875;27,2125;265,238;284,686
27,2;27,225;271,539;292,128
27,2125;27,2375;293,563;306,8
27,225;27,25;296,35;310,154
27,2375;27,2625;271,549;298,77
27,25;27,275;286,616;291,785
27,2625;27,2875;290,636;300,815
27,275;27,3;294,774;312,272
27,2875;27,3125;295,305;294,685
27,3;27,325;306,414;313,245
27,3125;27,3375;312,007;326,509
27,325;27,35;294,617;310,051
27,3375;27,3625;293,563;293,952
27,35;27,375;289,028;293,927
27,3625;27,3875;272,555;286,306
27,375;27,4;263,689;278,315
27,3875;27,4125;261,806;262,108
27,4;27,425;248,752;242,755
27,4125;27,4375;238,982;248,182
27,425;27,45;240,57;251,833
27,4375;27,4625;231,274;258,243
27,45;27,475;245,111;264,007
27,4625;27,4875;261,409;265,041
27,475;27,5;258,719;284,069
27,4875;27,5125;245,141;285,258
27,5;27,525;244,475;273,864
27,5125;27,5375;242,514;275,671
27,525;27,55;244,535;274,273
27,5375;27,5625;236,949;240,306
27,55;27,575;228,325;226,888
27,5625;27,5875;232,957;244,576
27,575;27,6;245,746;271,219
27,5875;27,6125;678,572;764,77
27,6;27,625;1312,99;1565,86
27,6125;27,6375;1869,99;2620,3
27,625;27,65;2020,15;3119,59
27,6375;27,6625;2012,44;3157,48
27,65;27,675;2087,47;3293,44
27,6625;27,6875;2076,6;3336,14
27,675;27,7;1931,31;3142,48
27,6875;27,7125;1753,36;2916,13
27,7;27,725;1649,61;2741,82
27,7125;27,7375;1573,35;2641,75
27,725;27,75;1534,38;2604
27,7375;27,7625;1426,38;2465,5
27,75;27,775;1358,64;2432,37
27,7625;27,7875;1267,59;2339,05
27,775;27,8;1129,9;2143,52
27,7875;27,8125;1079,39;2025,29
27,8;27,825;1021,65;1929,48
27,8125;27,8375;935,358;1802,79
27,825;27,85;856,425;1646,69
27,8375;27,8625;839,371;1577,16
27,85;27,875;832,975;1540,3
27,8625;27,8875;873,429;1564,82
27,875;27,9;907,003;1598,69
27,8875;27,9125;899,456;1565,36
27,9;27,925;878,855;1503,58
27,9125;27,9375;827,388;1406,47
27,925;27,95;801,327;1328,5
27,9375;27,9625;767,956;1247,31
27,95;27,975;728,489;1191,9
27,9625;27,9875;713,919;1175,14
27,975;28;652,106;1067,56
27,9875;28,0125;584,186;981,02
28;28,025;560,031;942,644
28,0125;28,0375;531,815;880,153
28,025;28,05;496,286;827,756
28,0375;28,0625;450,803;738,249
28,05;28,075;403,183;671,795
28,0625;28,0875;384,192;630,35
28,075;28,1;369,855;570,462
28,0875;28,1125;320,016;497,883
28,1;28,125;291,432;456,082
28,1125;28,1375;277,858;432,425
28,125;28,15;266,007;380,169
28,1375;28,1625;281,482;346,09
28,15;28,175;285,06;342,119
28,1625;28,1875;278,915;325,157
28,175;28,2;267,261;297,769
28,1875;28,2125;280,705;309,328
28,2;28,225;321,488;367,718
28,2125;28,2375;299,943;376,936
28,225;28,25;272,125;365,021
28,2375;28,2625;307,692;396,845
28,25;28,275;344,3;426,27
28,2625;28,2875;357,134;455,282
28,275;28,3;347,493;471,736
28,2875;28,3125;380,307;518,246
28,3;28,325;422,34;563,545
28,3125;28,3375;829,884;773,268
28,325;28,35;1073,78;912,475
28,3375;28,3625;920,953;842,52
28,35;28,375;667,945;761,314
28,3625;28,3875;584,133;720,826
28,375;28,4;676,352;739,452
28,3875;28,4125;690,497;738,408
28,4;28,425;604,872;693,958
28,4125;28,4375;564,337;671,526
28,425;28,45;567,431;696,993
28,4375;28,4625;569,87;687,849
28,45;28,475;564,638;662,076
28,4625;28,4875;578,848;683,109
28,475;28,5;546,896;662,236
28,4875;28,5125;471,476;608,549
28,5;28,525;478,834;618,226
28,5125;28,5375;473,458;621,748
28,525;28,55;474,622;599,931
28,5375;28,5625;501,353;605,361
28,55;28,575;456,909;579,784
28,5625;28,5875;433,376;567,01
28,575;28,6;423,565;533,179
28,5875;28,6125;410,46;499,855
28,6;28,625;409,174;506,936
28,6125;28,6375;405,623;503,112
28,625;28,65;394,928;474,459
28,6375;28,6625;369,353;432,203
28,65;28,675;344,522;416,302
28,6625;28,6875;353,987;408,494
28,675;28,7;344,611;378,016
28,6875;28,7125;333,56;358,888
28,7;28,725;370,807;379,362
28,7125;28,7375;362,772;384,848
28,725;28,75;326,442;384,1
28,7375;28,7625;316,886;357,863
28,75;28,775;337,817;375,84
28,7625;28,7875;345,815;400,471
28,775;28,8;339,442;384,175
28,7875;28,8125;342,479;392,204
28,8;28,825;341,294;404,967
28,8125;28,8375;323,306;414,298
28,825;28,85;334,622;418,221
28,8375;28,8625;318,917;395,75
28,85;28,875;313,141;421,672
28,8625;28,8875;335,036;444,177
28,875;28,9;313,539;427,589
28,8875;28,9125;314,327;437,308
28,9;28,925;350,739;470,389
28,9125;28,9375;335,926;462,044
28,925;28,95;321,683;445,548
28,9375;28,9625;314,114;442,194
28,95;28,975;298,707;450,668
28,9625;28,9875;316,843;480,505
28,975;29;318,24;479,419
28,9875;29,0125;323,339;494,41
29;29,025;310,594;481,902
29,0125;29,0375;318,356;484,86
29,025;29,05;327,704;512,63
29,0375;29,0625;326,217;519,434
29,05;29,075;324,663;497,975
29,0625;29,0875;347,88;490,436
29,075;29,1;778,224;901,901
29,0875;29,1125;1400,23;1551,26
29,1;29,125;1837,99;2086,89
29,1125;29,1375;2012,87;2409,42
29,125;29,15;2063,53;2517,23
29,1375;29,1625;2095,81;2497,62
29,15;29,175;1984,13;2341,86
29,1625;29,1875;1709,34;2046,43
29,175;29,2;1650,32;1988,9
29,1875;29,2125;1729,38;1984,31
29,2;29,225;1632,57;1789,67
29,2125;29,2375;1363,69;1494,39
29,225;29,25;1230,49;1347,73
29,2375;29,2625;1331,48;1433,34
29,25;29,275;1325,89;1398,82
29,2625;29,2875;1255,64;1326,87
29,275;29,3;1187,4;1235,03
29,2875;29,3125;1146,69;1213,54
29,3;29,325;1159,51;1194,15
29,3125;29,3375;1136,39;1158,88
29,325;29,35;1061,97;1129,31
29,3375;29,3625;940,714;1052,03
29,35;29,375;919,455;1022,08
29,3625;29,3875;915,363;989,574
29,375;29,4;885,569;980,525
29,3875;29,4125;827,917;928,791
29,4;29,425;778,148;854,533
29,4125;29,4375;812,743;856,353
29,425;29,45;786,704;857,832
29,4375;29,4625;764,594;869,803
29,45;29,475;770,35;892,468
29,4625;29,4875;802,513;945,136
29,475;29,5;820,14;992,574
29,4875;29,5125;807,001;988,105
29,5;29,525;841,63;1013,84
29,5125;29,5375;823,52;991,848
29,525;29,55;781,234;973,428
29,5375;29,5625;778,333;985,767
29,55;29,575;780,094;961,335
29,5625;29,5875;749,953;918,505
29,575;29,6;739,32;900,517
29,5875;29,6125;754,637;890,659
29,6;29,625;737,409;868,824
29,6125;29,6375;690,518;815,953
29,625;29,65;686,86;817,483
29,6375;29,6625;697,619;850,595
29,65;29,675;695,246;831,351
29,6625;29,6875;688,386;833,648
29,675;29,7;670,352;850,847
29,6875;29,7125;706,851;871,833
29,7;29,725;652,626;816,612
29,7125;29,7375;951,666;1060,43
29,725;29,75;1444,37;1438,5
29,7375;29,7625;1344,63;1295,34
29,75;29,775;885,506;900,882
29,7625;29,7875;863,799;845,128
29,775;29,8;870,174;815,727
29,7875;29,8125;809,44;791,756
29,8;29,825;743,808;734,794
29,8125;29,8375;701,535;699,109
29,825;29,85;702,062;700,097
29,8375;29,8625;698,564;721,701
29,85;29,875;652,932;692,344
29,8625;29,8875;704,606;719,554
29,875;29,9;741,91;737,32
29,8875;29,9125;672,912;693,089
29,9;29,925;623,604;648,29
29,9125;29,9375;584,892;598,111
29,925;29,95;566,858;598,889
29,9375;29,9625;552,507;563,539
29,95;29,975;523,066;551,992
29,9625;29,9875;480,293;528,488
29,975;30;472,898;503,249
29,9875;30,0125;483,529;524,103
30;30,025;495,566;509,427
30,0125;30,0375;482,647;462,012
30,025;30,05;428,172;449,27
30,0375;30,0625;422,85;469,993
30,05;30,075;430,803;468,494
30,0625;30,0875;409,592;456,551
30,075;30,1;370,11;425,66
30,0875;30,1125;352,513;401,274
30,1;30,125;363,775;399,193
30,1125;30,1375;336,42;378,892
30,125;30,15;320,891;365,694
30,1375;30,1625;312,197;358,085
30,15;30,175;333,86;363,781
30,1625;30,1875;347,306;353,422
30,175;30,2;318,807;334,211
30,1875;30,2125;307,65;334,268
30,2;30,225;300,39;347,952
30,2125;30,2375;312,334;350,621
30,225;30,25;324,611;346,871
30,2375;30,2625;302,396;330,575
30,25;30,275;304,863;306,443
30,2625;30,2875;310,388;312,429
30,275;30,3;306,414;324,63
30,2875;30,3125;312,632;325,26
30,3;30,325;335,691;364,264
30,3125;30,3375;352,385;381,73
30,325;30,35;314,305;334,333
