Start;Stop;;;;
20,5875;20,6125;94;96;69;116
20,6;20,625;91;97;83;107
20,6125;20,6375;91;98;86;108
20,625;20,65;92;97;86;119
20,6375;20,6625;88;92;84;124
20,65;20,675;80;90;82;110
20,6625;20,6875;74;92;74;106
20,675;20,7;78;99;74;114
20,6875;20,7125;83;119;76;128
20,7;20,725;84;127;84;133
20,7125;20,7375;77;121;85;137
20,725;20,75;76;123;84;130
20,7375;20,7625;77;127;75;129
20,75;20,775;78;137;79;145
20,7625;20,7875;80;141;82;146
20,775;20,8;79;136;72;140
20,7875;20,8125;75;143;78;137
20,8;20,825;72;151;80;134
20,8125;20,8375;67;146;70;134
20,825;20,85;71;140;68;145
20,8375;20,8625;61;127;68;134
20,85;20,875;57;125;63;127
20,8625;20,8875;63;132;72;135
20,875;20,9;77;140;78;141
20,8875;20,9125;92;133;74;142
20,9;20,925;87;112;80;126
20,9125;20,9375;85;100;89;113
20,925;20,95;89;96;93;116
20,9375;20,9625;93;103;96;121
20,95;20,975;95;105;95;117
20,9625;20,9875;89;101;97;116
20,975;21;86;106;106;126
20,9875;21,0125;90;108;108;132
21;21,025;84;109;95;118
21,0125;21,0375;78;114;83;106
21,025;21,05;87;121;87;115
21,0375;21,0625;95;128;89;125
21,05;21,075;92;128;100;133
21,0625;21,0875;84;137;97;139
21,075;21,1;80;147;89;137
21,0875;21,1125;86;147;94;134
21,1;21,125;81;140;85;140
21,1125;21,1375;77;135;82;144
21,125;21,15;88;150;95;141
21,1375;21,1625;88;152;96;138
21,15;21,175;83;132;87;139
21,1625;21,1875;78;138;76;136
21,175;21,2;77;149;84;137
21,1875;21,2125;87;145;91;134
21,2;21,225;89;140;90;130
21,2125;21,2375;92;134;102;134
21,225;21,25;84;136;93;139
21,2375;21,2625;81;150;87;144
21,25;21,275;88;150;90;129
21,2625;21,2875;94;134;96;124
21,275;21,3;95;117;102;129
21,2875;21,3125;88;110;98;124
21,3;21,325;93;115;93;124
21,3125;21,3375;90;114;94;126
21,325;21,35;87;121;101;125
21,3375;21,3625;89;115;98;115
21,35;21,375;89;95;92;122
21,3625;21,3875;87;98;85;122
21,375;21,4;81;98;77;94
21,3875;21,4125;83;99;87;100
21,4;21,425;87;117;105;120
21,4125;21,4375;89;131;104;133
21,425;21,45;92;136;94;133
21,4375;21,4625;103;141;91;139
21,45;21,475;104;134;90;137
21,4625;21,4875;97;136;88;128
21,475;21,5;101;150;90;135
21,4875;21,5125;93;136;91;140
21,5;21,525;78;116;83;128
21,5125;21,5375;58;80;60;85
21,525;21,55;42;50;44;48
21,5375;21,5625;41;50;41;40
21,55;21,575;40;46;40;41
21,5625;21,5875;40;41;41;40
21,575;21,6;41;40;40;41
21,5875;21,6125;40;41;41;41
21,6;21,625;41;40;41;40
21,6125;21,6375;41;42;40;41
21,625;21,65;40;45;41;40
21,6375;21,6625;41;44;41;41
21,65;21,675;40;49;41;41
21,6625;21,6875;41;60;41;41
21,675;21,7;43;71;40;41
21,6875;21,7125;43;72;41;46
21,7;21,725;43;76;40;49
21,7125;21,7375;44;74;41;47
21,725;21,75;49;80;41;48
21,7375;21,7625;57;88;40;60
21,75;21,775;55;93;41;67
21,7625;21,7875;49;91;41;57
21,775;21,8;45;83;41;50
21,7875;21,8125;43;77;41;46
21,8;21,825;43;67;41;47
21,8125;21,8375;43;76;41;45
21,825;21,85;43;87;40;47
21,8375;21,8625;42;86;41;53
21,85;21,875;43;86;41;63
21,8625;21,8875;43;86;41;64
21,875;21,9;42;83;44;68
21,8875;21,9125;38;88;46;80
21,9;21,925;36;87;46;83
21,9125;21,9375;40;78;50;81
21,925;21,95;44;84;50;80
21,9375;21,9625;44;88;48;85
21,95;21,975;38;84;48;82
21,9625;21,9875;38;86;44;78
21,975;22;38;78;45;77
21,9875;22,0125;37;80;49;81
22;22,025;36;89;50;87
22,0125;22,0375;38;89;54;91
22,025;22,05;40;92;52;90
22,0375;22,0625;42;93;49;87
22,05;22,075;46;100;52;97
22,0625;22,0875;38;103;49;103
22,075;22,1;36;96;42;98
22,0875;22,1125;42;91;48;97
22,1;22,125;48;89;52;91
22,1125;22,1375;46;87;46;84
22,125;22,15;42;102;49;84
22,1375;22,1625;51;106;57;86
22,15;22,175;51;98;62;91
22,1625;22,1875;49;105;57;83
22,175;22,2;51;109;61;84
22,1875;22,2125;49;99;64;89
22,2;22,225;47;90;55;93
22,2125;22,2375;43;99;48;90
22,225;22,25;44;105;50;83
22,2375;22,2625;56;92;54;77
22,25;22,275;62;70;56;68
22,2625;22,2875;59;65;59;61
22,275;22,3;57;69;56;63
22,2875;22,3125;51;60;51;65
22,3;22,325;44;59;47;65
22,3125;22,3375;41;67;47;65
22,325;22,35;40;74;46;67
22,3375;22,3625;45;78;45;66
22,35;22,375;46;71;46;62
22,3625;22,3875;45;71;48;69
22,375;22,4;42;73;48;73
22,3875;22,4125;38;67;47;60
22,4;22,425;36;71;48;59
22,4125;22,4375;37;72;45;64
22,425;22,45;38;70;40;64
22,4375;22,4625;40;69;44;57
22,45;22,475;41;70;49;57
22,4625;22,4875;38;86;50;67
22,475;22,5;44;96;50;74
22,4875;22,5125;47;76;44;66
22,5;22,525;45;58;45;58
22,5125;22,5375;43;57;49;65
22,525;22,55;43;61;45;66
22,5375;22,5625;42;73;44;65
22,55;22,575;36;81;44;68
22,5625;22,5875;37;88;42;74
22,575;22,6;37;83;43;77
22,5875;22,6125;38;82;40;76
22,6;22,625;38;90;38;81
22,6125;22,6375;37;94;42;80
22,625;22,65;40;100;49;79
22,6375;22,6625;41;103;47;91
22,65;22,675;37;104;42;97
22,6625;22,6875;32;93;38;90
22,675;22,7;32;89;36;89
22,6875;22,7125;35;86;34;86
22,7;22,725;38;89;37;89
22,7125;22,7375;36;97;40;96
22,725;22,75;37;106;40;97
22,7375;22,7625;32;104;37;91
22,75;22,775;38;102;40;99
22,7625;22,7875;49;112;42;108
22,775;22,8;44;109;42;101
22,7875;22,8125;38;99;48;89
22,8;22,825;45;98;49;81
22,8125;22,8375;41;106;43;91
22,825;22,85;34;99;42;91
22,8375;22,8625;40;89;44;84
22,85;22,875;47;95;46;83
22,8625;22,8875;40;92;40;93
22,875;22,9;42;94;42;103
22,8875;22,9125;45;108;48;88
22,9;22,925;41;105;45;80
22,9125;22,9375;41;99;45;80
22,925;22,95;34;103;42;81
22,9375;22,9625;37;104;41;83
22,95;22,975;37;112;45;89
22,9625;22,9875;34;129;42;96
22,975;23;33;112;38;100
22,9875;23,0125;32;107;38;96
23;23,025;36;115;44;98
23,0125;23,0375;41;86;49;84
23,025;23,05;35;62;37;81
23,0375;23,0625;29;71;29;88
23,05;23,075;35;83;33;99
23,0625;23,0875;44;122;55;140
23,075;23,1;92;207;89;197
23,0875;23,1125;133;242;99;222
23,1;23,125;93;218;64;184
23,1125;23,1375;64;203;54;175
23,125;23,15;73;223;61;173
23,1375;23,1625;81;243;48;157
23,15;23,175;76;222;46;151
23,1625;23,1875;62;227;44;136
23,175;23,2;77;244;49;142
23,1875;23,2125;79;220;47;139
23,2;23,225;61;197;43;138
23,2125;23,2375;56;180;50;145
23,225;23,25;46;160;54;140
23,2375;23,2625;76;200;66;157
23,25;23,275;93;224;65;158
23,2625;23,2875;62;187;48;134
23,275;23,3;49;175;49;116
23,2875;23,3125;44;165;54;107
23,3;23,325;43;127;46;99
23,3125;23,3375;52;123;51;102
23,325;23,35;52;127;54;100
23,3375;23,3625;49;112;42;90
23,35;23,375;46;139;42;99
23,3625;23,3875;42;143;49;102
23,375;23,4;45;117;56;97
23,3875;23,4125;48;123;47;102
23,4;23,425;50;127;48;111
23,4125;23,4375;55;132;61;130
23,425;23,45;65;139;55;126
23,4375;23,4625;63;142;48;122
23,45;23,475;53;142;49;126
23,4625;23,4875;49;123;47;111
23,475;23,5;48;124;46;113
23,4875;23,5125;46;129;48;110
23,5;23,525;47;115;50;95
23,5125;23,5375;58;116;47;87
23,525;23,55;62;127;50;103
23,5375;23,5625;54;130;56;110
23,55;23,575;51;138;61;104
23,5625;23,5875;44;137;54;100
23,575;23,6;38;129;50;97
23,5875;23,6125;40;136;56;100
23,6;23,625;46;135;54;107
23,6125;23,6375;47;132;58;125
23,625;23,65;45;129;59;123
23,6375;23,6625;54;129;60;118
23,65;23,675;62;146;59;132
23,6625;23,6875;47;155;51;147
23,675;23,7;35;142;51;141
23,6875;23,7125;41;140;49;132
23,7;23,725;48;143;52;135
23,7125;23,7375;60;127;67;130
23,725;23,75;58;139;66;130
23,7375;23,7625;60;152;60;129
23,75;23,775;57;142;63;129
23,7625;23,7875;50;125;59;130
23,775;23,8;57;132;61;147
23,7875;23,8125;54;147;55;150
23,8;23,825;52;152;50;141
23,8125;23,8375;53;164;63;143
23,825;23,85;51;156;67;136
23,8375;23,8625;48;135;64;129
23,85;23,875;46;128;52;133
23,8625;23,8875;44;130;60;146
23,875;23,9;52;128;75;150
23,8875;23,9125;62;133;66;146
23,9;23,925;54;124;61;130
23,9125;23,9375;53;127;65;123
23,925;23,95;59;135;64;133
23,9375;23,9625;58;131;62;134
23,95;23,975;50;134;61;134
23,9625;23,9875;45;121;54;136
23,975;24;44;124;52;141
23,9875;24,0125;63;138;65;144
24;24,025;67;135;63;131
24,0125;24,0375;49;135;51;129
24,025;24,05;40;130;50;127
24,0375;24,0625;51;138;55;122
24,05;24,075;54;153;56;133
24,0625;24,0875;42;142;50;141
24,075;24,1;46;131;50;125
24,0875;24,1125;57;140;59;116
24,1;24,125;62;139;62;125
24,1125;24,1375;56;140;48;137
24,125;24,15;42;141;44;140
24,1375;24,1625;37;139;43;135
24,15;24,175;48;145;46;142
24,1625;24,1875;49;155;51;148
24,175;24,2;52;146;52;143
24,1875;24,2125;45;137;48;143
24,2;24,225;32;136;45;136
24,2125;24,2375;49;145;59;131
24,225;24,25;64;156;64;146
24,2375;24,2625;43;134;46;142
24,25;24,275;30;136;38;135
24,2625;24,2875;46;147;48;134
24,275;24,3;49;143;51;137
24,2875;24,3125;44;147;38;135
24,3;24,325;43;141;31;136
24,3125;24,3375;39;144;43;139
24,325;24,35;51;146;55;139
24,3375;24,3625;53;135;49;147
24,35;24,375;38;135;42;148
24,3625;24,3875;33;150;41;139
24,375;24,4;39;160;47;143
24,3875;24,4125;38;161;50;143
24,4;24,425;39;149;51;138
24,4125;24,4375;45;144;49;141
24,425;24,45;48;149;52;136
24,4375;24,4625;53;147;61;139
24,45;24,475;49;138;59;144
24,4625;24,4875;46;133;52;149
24,475;24,5;52;142;50;146
24,4875;24,5125;61;148;61;146
24,5;24,525;60;137;63;127
24,5125;24,5375;49;97;57;87
24,525;24,55;48;72;53;62
24,5375;24,5625;45;68;49;56
24,55;24,575;47;68;44;62
24,5625;24,5875;56;70;48;69
24,575;24,6;59;74;61;69
24,5875;24,6125;67;73;67;71
24,6;24,625;69;75;66;73
24,6125;24,6375;63;75;69;72
24,625;24,65;61;72;67;72
24,6375;24,6625;62;75;65;73
24,65;24,675;60;76;64;74
24,6625;24,6875;55;75;67;83
24,675;24,7;64;80;64;85
24,6875;24,7125;65;88;59;86
24,7;24,725;61;80;57;89
24,7125;24,7375;62;72;54;84
24,725;24,75;59;76;55;80
24,7375;24,7625;57;84;55;80
24,75;24,775;53;89;55;81
24,7625;24,7875;57;90;58;80
24,775;24,8;59;83;59;84
24,7875;24,8125;54;87;54;92
24,8;24,825;52;88;52;89
24,8125;24,8375;51;82;54;84
24,825;24,85;53;80;59;84
24,8375;24,8625;49;83;57;76
24,85;24,875;54;92;58;69
24,8625;24,8875;56;94;56;72
24,875;24,9;52;88;58;78
24,8875;24,9125;57;80;63;79
24,9;24,925;59;86;54;76
24,9125;24,9375;59;94;58;78
24,925;24,95;58;95;65;90
24,9375;24,9625;68;103;62;94
24,95;24,975;69;107;56;88
24,9625;24,9875;60;98;57;87
24,975;25;63;92;60;89
24,9875;25,0125;60;100;66;91
25;25,025;59;108;70;86
25,0125;25,0375;58;100;61;86
25,025;25,05;62;87;60;80
25,0375;25,0625;65;88;59;87
25,05;25,075;63;90;53;95
25,0625;25,0875;60;92;54;91
25,075;25,1;52;107;56;97
25,0875;25,1125;47;101;54;88
25,1;25,125;48;97;55;96
25,1125;25,1375;54;104;58;104
25,125;25,15;59;99;59;84
25,1375;25,1625;63;100;57;80
25,15;25,175;60;102;60;83
25,1625;25,1875;52;107;63;88
25,175;25,2;57;103;57;92
25,1875;25,2125;56;102;53;88
25,2;25,225;52;107;53;86
25,2125;25,2375;54;107;52;93
25,225;25,25;58;112;57;104
25,2375;25,2625;68;108;66;112
25,25;25,275;66;102;62;105
25,2625;25,2875;68;107;59;107
25,275;25,3;66;105;60;125
25,2875;25,3125;69;114;62;119
25,3;25,325;72;127;76;116
25,3125;25,3375;73;134;76;125
25,325;25,35;87;140;81;126
25,3375;25,3625;67;135;70;120
25,35;25,375;44;122;46;106
25,3625;25,3875;50;109;47;104
25,375;25,4;49;116;57;106
25,3875;25,4125;39;124;59;108
25,4;25,425;44;135;58;123
25,4125;25,4375;51;137;60;120
25,425;25,45;50;135;63;125
25,4375;25,4625;48;146;60;130
25,45;25,475;50;135;58;121
25,4625;25,4875;48;132;52;122
25,475;25,5;43;143;51;127
25,4875;25,5125;45;136;52;131
25,5;25,525;43;131;49;126
25,5125;25,5375;42;143;53;127
25,525;25,55;34;136;55;126
25,5375;25,5625;37;132;53;125
25,55;25,575;40;144;58;141
25,5625;25,5875;47;139;65;141
25,575;25,6;50;147;59;126
25,5875;25,6125;44;149;52;134
25,6;25,625;46;137;59;140
25,6125;25,6375;61;131;67;136
25,625;25,65;61;131;68;126
25,6375;25,6625;48;141;69;128
25,65;25,675;44;135;59;144
25,6625;25,6875;41;139;59;144
25,675;25,7;46;150;60;138
25,6875;25,7125;54;143;52;141
25,7;25,725;55;136;56;147
25,7125;25,7375;44;126;68;141
25,725;25,75;40;128;61;141
25,7375;25,7625;41;137;49;146
25,75;25,775;37;138;56;148
25,7625;25,7875;40;141;64;139
25,775;25,8;42;136;54;125
25,7875;25,8125;40;124;52;121
25,8;25,825;40;135;60;126
25,8125;25,8375;42;144;62;127
25,825;25,85;44;143;61;141
25,8375;25,8625;44;141;59;145
25,85;25,875;46;134;61;141
25,8625;25,8875;49;139;61;138
25,875;25,9;49;148;58;129
25,8875;25,9125;54;133;60;131
25,9;25,925;60;134;58;137
25,9125;25,9375;58;147;58;140
25,925;25,95;58;150;58;144
25,9375;25,9625;56;150;64;140
25,95;25,975;54;152;74;138
25,9625;25,9875;60;151;76;150
25,975;26;61;146;80;153
25,9875;26,0125;58;146;70;137
26;26,025;58;149;60;131
26,0125;26,0375;64;150;76;150
26,025;26,05;57;152;78;152
26,0375;26,0625;50;154;68;147
26,05;26,075;52;144;62;135
26,0625;26,0875;46;136;58;132
26,075;26,1;32;108;43;116
26,0875;26,1125;22;60;22;74
26,1;26,125;18;44;18;46
26,1125;26,1375;18;53;18;38
26,125;26,15;18;52;18;48
26,1375;26,1625;18;59;18;51
26,15;26,175;18;72;20;58
26,1625;26,1875;21;63;22;65
26,175;26,2;26;56;20;62
26,1875;26,2125;28;57;22;69
26,2;26,225;26;67;24;73
26,2125;26,2375;32;77;34;75
26,225;26,25;40;87;38;88
26,2375;26,2625;38;90;34;87
26,25;26,275;37;81;39;80
26,2625;26,2875;40;94;42;86
26,275;26,3;41;94;44;84
26,2875;26,3125;43;83;48;83
26,3;26,325;40;77;47;86
26,3125;26,3375;40;90;52;92
26,325;26,35;45;112;58;92
26,3375;26,3625;49;107;54;87
26,35;26,375;49;91;58;89
26,3625;26,3875;46;86;59;88
26,375;26,4;44;93;53;87
26,3875;26,4125;45;88;49;87
26,4;26,425;50;91;55;93
26,4125;26,4375;49;98;54;108
26,425;26,45;50;98;54;102
26,4375;26,4625;43;101;51;86
26,45;26,475;34;94;42;87
26,4625;26,4875;38;96;44;90
26,475;26,5;42;95;46;102
26,4875;26,5125;42;83;47;99
26,5;26,525;32;80;37;87
26,5125;26,5375;26;81;28;83
26,525;26,55;32;79;26;81
26,5375;26,5625;35;79;30;84
26,55;26,575;38;84;33;86
26,5625;26,5875;36;89;32;91
26,575;26,6;36;80;32;90
26,5875;26,6125;35;82;29;89
26,6;26,625;32;88;30;79
26,6125;26,6375;38;85;35;66
26,625;26,65;38;91;34;73
26,6375;26,6625;34;95;30;85
26,65;26,675;30;88;31;90
26,6625;26,6875;30;93;36;93
26,675;26,7;38;102;41;97
26,6875;26,7125;42;106;46;100
26,7;26,725;56;149;64;148
26,7125;26,7375;143;230;136;230
26,725;26,75;166;261;162;252
26,7375;26,7625;119;257;114;233
26,75;26,775;90;248;76;188
26,7625;26,7875;72;242;72;179
26,775;26,8;78;249;78;205
26,7875;26,8125;69;230;61;191
26,8;26,825;57;172;48;150
26,8125;26,8375;50;143;50;125
26,825;26,85;46;151;44;133
26,8375;26,8625;45;162;48;147
26,85;26,875;50;170;54;147
26,8625;26,8875;49;173;36;128
26,875;26,9;50;159;36;120
26,8875;26,9125;60;137;50;114
26,9;26,925;61;140;56;116
26,9125;26,9375;42;135;52;123
26,925;26,95;32;121;55;123
26,9375;26,9625;47;126;60;131
26,95;26,975;52;128;60;129
26,9625;26,9875;55;133;52;125
26,975;27;52;140;50;125
26,9875;27,0125;50;124;59;124
27;27,025;63;111;63;117
27,0125;27,0375;66;119;64;109
27,025;27,05;64;122;66;112
27,0375;27,0625;58;122;67;114
27,05;27,075;58;112;73;119
27,0625;27,0875;65;115;72;123
27,075;27,1;60;124;59;126
27,0875;27,1125;58;132;53;128
27,1;27,125;51;139;49;128
27,1125;27,1375;48;132;57;129
27,125;27,15;66;132;74;133
27,1375;27,1625;68;133;73;130
27,15;27,175;69;119;64;107
27,1625;27,1875;74;131;63;109
27,175;27,2;67;138;71;123
27,1875;27,2125;60;130;62;131
27,2;27,225;62;138;60;134
27,2125;27,2375;57;132;55;122
27,225;27,25;54;124;51;122
27,2375;27,2625;58;133;58;128
27,25;27,275;48;142;54;120
27,2625;27,2875;46;134;52;116
27,275;27,3;45;130;52;121
27,2875;27,3125;42;135;50;133
27,3;27,325;48;136;52;132
27,3125;27,3375;48;133;52;133
27,325;27,35;44;137;47;125
27,3375;27,3625;45;127;49;119
27,35;27,375;53;114;53;118
27,3625;27,3875;57;120;55;114
27,375;27,4;54;137;64;125
27,3875;27,4125;59;135;75;131
27,4;27,425;62;128;62;133
27,4125;27,4375;62;132;56;125
27,425;27,45;60;126;56;122
27,4375;27,4625;50;132;62;137
27,45;27,475;55;132;73;133
27,4625;27,4875;66;122;71;127
27,475;27,5;72;141;77;144
27,4875;27,5125;72;164;76;152
27,5;27,525;75;160;70;153
27,5125;27,5375;77;148;65;148
27,525;27,55;60;139;54;143
27,5375;27,5625;59;140;61;150
27,55;27,575;66;140;74;150
27,5625;27,5875;66;138;68;135
27,575;27,6;70;141;64;132
27,5875;27,6125;66;137;66;122
27,6;27,625;51;101;56;79
27,6125;27,6375;43;66;45;48
27,625;27,65;41;56;40;41
27,6375;27,6625;40;47;41;41
27,65;27,675;41;40;41;41
27,6625;27,6875;41;40;40;41
27,675;27,7;41;41;41;42
27,6875;27,7125;41;40;40;45
27,7;27,725;40;41;41;43
27,7125;27,7375;41;46;41;42
27,725;27,75;41;49;40;43
27,7375;27,7625;41;43;41;40
27,75;27,775;41;40;40;41
27,7625;27,7875;40;41;41;40
27,775;27,8;41;42;41;41
27,7875;27,8125;40;47;40;41
27,8;27,825;41;51;41;40
27,8125;27,8375;41;52;40;41
27,825;27,85;40;59;41;43
27,8375;27,8625;41;60;41;45
27,85;27,875;41;53;40;45
27,8625;27,8875;43;53;41;46
27,875;27,9;43;63;40;49
27,8875;27,9125;43;75;41;46
27,9;27,925;45;82;41;48
27,9125;27,9375;44;85;41;47
27,925;27,95;45;84;41;44
27,9375;27,9625;44;92;40;60
27,95;27,975;48;97;41;63
27,9625;27,9875;51;82;41;51
27,975;28;52;90;41;57
27,9875;28,0125;51;98;41;61
28;28,025;43;92;40;51
28,0125;28,0375;47;97;43;54
28,025;28,05;51;106;42;67
28,0375;28,0625;50;115;41;69
28,05;28,075;53;115;41;76
28,0625;28,0875;50;109;40;93
28,075;28,1;63;110;49;105
28,0875;28,1125;79;133;52;115
28,1;28,125;78;154;63;127
28,1125;28,1375;75;155;72;128
28,125;28,15;69;160;60;123
28,1375;28,1625;60;160;53;130
28,15;28,175;63;152;56;139
28,1625;28,1875;72;146;66;142
28,175;28,2;70;154;78;146
28,1875;28,2125;71;163;73;152
28,2;28,225;74;153;61;139
28,2125;28,2375;73;144;65;124
28,225;28,25;69;137;72;133
28,2375;28,2625;59;129;61;130
28,25;28,275;58;127;59;123
28,2625;28,2875;59;137;54;126
28,275;28,3;58;131;45;120
28,2875;28,3125;55;126;51;109
28,3;28,325;56;119;52;101
28,3125;28,3375;52;82;45;87
28,325;28,35;39;62;41;77
28,3375;28,3625;35;82;44;90
28,35;28,375;39;110;42;90
28,3625;28,3875;36;123;41;89
28,375;28,4;38;115;41;98
28,3875;28,4125;47;105;39;99
28,4;28,425;50;109;38;97
28,4125;28,4375;42;112;41;92
28,425;28,45;37;124;42;91
28,4375;28,4625;44;132;45;80
28,45;28,475;41;115;45;79
28,4625;28,4875;42;109;44;87
28,475;28,5;54;122;43;92
28,4875;28,5125;49;124;40;102
28,5;28,525;43;112;42;97
28,5125;28,5375;51;109;43;99
28,525;28,55;52;121;40;100
28,5375;28,5625;42;117;41;91
28,55;28,575;36;113;45;93
28,5625;28,5875;41;116;46;87
28,575;28,6;47;125;47;93
28,5875;28,6125;53;132;51;99
28,6;28,625;59;126;51;107
28,6125;28,6375;59;126;50;108
28,625;28,65;56;133;65;111
28,6375;28,6625;62;134;70;120
28,65;28,675;63;144;64;123
28,6625;28,6875;63;141;69;135
28,675;28,7;75;132;76;137
28,6875;28,7125;68;135;73;130
28,7;28,725;64;134;74;135
28,7125;28,7375;68;143;78;141
28,725;28,75;73;156;70;131
28,7375;28,7625;77;151;71;126
28,75;28,775;65;141;67;125
28,7625;28,7875;72;145;61;129
28,775;28,8;80;142;70;132
28,7875;28,8125;75;128;69;131
28,8;28,825;70;128;62;140
28,8125;28,8375;77;134;61;131
28,825;28,85;69;134;56;117
28,8375;28,8625;62;142;51;118
28,85;28,875;73;141;57;115
28,8625;28,8875;61;144;60;121
28,875;28,9;64;144;62;133
28,8875;28,9125;71;136;62;139
28,9;28,925;65;139;60;136
28,9125;28,9375;65;137;57;128
28,925;28,95;55;131;51;117
28,9375;28,9625;56;131;46;111
28,95;28,975;68;138;51;125
28,9625;28,9875;67;137;50;121
28,975;29;58;133;45;113
28,9875;29,0125;53;134;46;120
29;29,025;52;139;45;114
29,0125;29,0375;55;137;45;112
29,025;29,05;59;139;48;104
29,0375;29,0625;56;139;45;97
29,05;29,075;59;129;41;101
29,0625;29,0875;65;127;49;114
29,075;29,1;44;110;42;108
29,0875;29,1125;21;74;22;81
29,1;29,125;18;53;18;72
29,1125;29,1375;18;49;18;64
29,125;29,15;18;66;22;60
29,1375;29,1625;24;74;26;70
29,15;29,175;26;74;29;80
29,1625;29,1875;27;88;33;82
29,175;29,2;27;85;30;83
29,1875;29,2125;24;76;28;87
29,2;29,225;26;75;28;84
29,2125;29,2375;32;80;32;89
29,225;29,25;40;80;38;87
29,2375;29,2625;35;83;38;76
29,25;29,275;30;87;38;78
29,2625;29,2875;33;86;38;85
29,275;29,3;42;85;40;84
29,2875;29,3125;50;81;42;86
29,3;29,325;38;73;42;87
29,3125;29,3375;33;77;41;89
29,325;29,35;42;95;42;87
29,3375;29,3625;42;90;42;73
29,35;29,375;34;83;41;79
29,3625;29,3875;30;94;44;89
29,375;29,4;41;94;45;84
29,3875;29,4125;51;87;44;81
29,4;29,425;52;90;44;74
29,4125;29,4375;48;91;42;82
29,425;29,45;43;86;42;85
29,4375;29,4625;43;86;45;78
29,45;29,475;40;95;44;72
29,4625;29,4875;42;93;51;71
29,475;29,5;51;78;54;85
29,4875;29,5125;49;81;50;78
29,5;29,525;47;95;48;77
29,5125;29,5375;49;97;45;88
29,525;29,55;44;91;46;82
29,5375;29,5625;38;100;49;85
29,55;29,575;38;98;48;88
29,5625;29,5875;44;92;48;82
29,575;29,6;45;88;50;85
29,5875;29,6125;43;91;53;92
29,6;29,625;41;99;46;85
29,6125;29,6375;36;97;43;86
29,625;29,65;39;94;47;91
29,6375;29,6625;38;92;44;82
29,65;29,675;42;97;48;77
29,6625;29,6875;43;103;47;88
29,675;29,7;43;98;42;87
29,6875;29,7125;48;85;44;83
29,7;29,725;46;106;57;100
29,7125;29,7375;116;199;127;190
29,725;29,75;209;259;209;259
29,7375;29,7625;194;253;193;254
29,75;29,775;147;248;163;256
29,7625;29,7875;175;248;181;253
29,775;29,8;163;255;153;250
29,7875;29,8125;134;253;132;249
29,8;29,825;134;249;126;237
29,8125;29,8375;126;247;104;222
29,825;29,85;131;249;104;224
29,8375;29,8625;104;240;91;224
29,85;29,875;91;241;105;229
29,8625;29,8875;137;253;150;247
29,875;29,9;139;244;125;245
29,8875;29,9125;143;244;124;245
29,9;29,925;132;234;126;227
29,9125;29,9375;74;216;77;214
29,925;29,95;58;204;61;199
29,9375;29,9625;62;188;62;185
29,95;29,975;61;197;68;202
29,9625;29,9875;50;183;65;181
29,975;30;53;155;64;159
29,9875;30,0125;59;172;63;170
30;30,025;56;192;62;178
30,0125;30,0375;50;164;64;164
30,025;30,05;61;148;55;150
30,0375;30,0625;60;155;47;145
30,05;30,075;57;171;55;160
30,0625;30,0875;59;165;60;168
30,075;30,1;49;145;55;145
30,0875;30,1125;49;153;55;140
30,1;30,125;58;163;58;157
30,1125;30,1375;60;159;62;155
30,125;30,15;54;148;67;131
30,1375;30,1625;57;137;60;124
30,15;30,175;59;142;58;137
30,1625;30,1875;69;163;74;158
30,175;30,2;65;152;66;159
30,1875;30,2125;47;150;54;144
30,2;30,225;52;150;61;132
30,2125;30,2375;53;132;51;128
30,225;30,25;59;130;55;133
30,2375;30,2625;68;137;67;139
30,25;30,275;59;148;64;145
30,2625;30,2875;64;160;56;141
30,275;30,3;67;154;61;145
30,2875;30,3125;68;132;68;145
30,3;30,325;62;136;70;144
30,3125;30,3375;54;140;63;148
30,325;30,35;67;134;59;137
30,3375;30,3625;76;140;73;131
30,35;30,375;73;145;77;141
30,3625;30,3875;71;152;68;148
30,375;30,4;71;151;72;145
30,3875;30,4125;70;149;74;142
30,4;30,425;62;144;58;148
30,4125;30,4375;54;142;56;155
30,425;30,45;68;149;81;155
30,4375;30,4625;76;142;87;137
30,45;30,475;67;143;79;133
30,4625;30,4875;69;149;84;149
30,475;30,5;71;149;82;149
30,4875;30,5125;69;162;87;153
30,5;30,525;70;161;87;154
30,5125;30,5375;70;149;71;142
30,525;30,55;73;162;76;135
30,5375;30,5625;71;161;80;148
30,55;30,575;67;149;78;155
30,5625;30,5875;69;161;76;147
30,575;30,6;74;177;75;149
30,5875;30,6125;75;182;84;159
30,6;30,625;73;179;86;161
30,6125;30,6375;74;164;85;156
30,625;30,65;74;156;89;146
30,6375;30,6625;66;154;78;140
30,65;30,675;59;150;65;142
30,6625;30,6875;54;135;60;132
30,675;30,7;38;103;45;115
30,6875;30,7125;31;81;34;105
30,7;30,725;30;79;37;93
30,7125;30,7375;29;79;35;94
30,725;30,75;30;87;32;105
30,7375;30,7625;38;107;32;117
30,75;30,775;40;119;36;116
30,7625;30,7875;35;109;39;123
30,775;30,8;33;105;41;140
30,7875;30,8125;37;111;39;140
30,8;30,825;38;113;37;130
30,8125;30,8375;46;119;50;138
30,825;30,85;43;120;48;148
30,8375;30,8625;30;119;39;143
30,85;30,875;33;119;45;129
30,8625;30,8875;40;125;53;133
30,875;30,9;44;135;60;150
30,8875;30,9125;38;130;55;143
