Start;Stop;;;;
20,5875;20,6125;75;124;78;123
20,6;20,625;90;129;71;120
20,6125;20,6375;91;137;71;124
20,625;20,65;76;141;71;135
20,6375;20,6625;71;149;69;137
20,65;20,675;67;144;69;136
20,6625;20,6875;74;147;71;132
20,675;20,7;68;144;65;128
20,6875;20,7125;53;122;52;115
20,7;20,725;57;119;51;120
20,7125;20,7375;64;145;58;142
20,725;20,75;81;154;70;148
20,7375;20,7625;68;126;62;113
20,75;20,775;61;133;57;106
20,7625;20,7875;86;156;61;131
20,775;20,8;78;151;55;133
20,7875;20,8125;72;169;59;138
20,8;20,825;80;176;63;141
20,8125;20,8375;69;156;56;125
20,825;20,85;61;154;47;130
20,8375;20,8625;73;155;50;154
20,85;20,875;70;165;54;169
20,8625;20,8875;57;164;46;169
20,875;20,9;56;160;49;165
20,8875;20,9125;59;164;55;167
20,9;20,925;62;168;59;169
20,9125;20,9375;60;177;56;164
20,925;20,95;58;176;56;141
20,9375;20,9625;51;166;59;147
20,95;20,975;45;163;58;161
20,9625;20,9875;52;170;58;166
20,975;21;56;158;50;167
