Start;Stop;;;;
20,5875;20,6125;82;117;63;119
20,6;20,625;81;120;75;129
20,6125;20,6375;77;119;73;133
20,625;20,65;78;112;68;126
20,6375;20,6625;73;123;66;124
20,65;20,675;78;127;63;128
20,6625;20,6875;96;121;74;125
20,675;20,7;101;132;84;133
20,6875;20,7125;99;134;87;145
20,7;20,725;93;129;90;135
20,7125;20,7375;81;134;86;125
20,725;20,75;79;132;92;127
20,7375;20,7625;87;122;102;128
20,75;20,775;81;121;100;125
20,7625;20,7875;75;128;90;132
20,775;20,8;83;135;95;139
20,7875;20,8125;81;128;98;140
20,8;20,825;78;129;85;134
20,8125;20,8375;85;131;88;129
20,825;20,85;86;125;93;124
20,8375;20,8625;92;125;90;123
20,85;20,875;88;124;91;140
20,8625;20,8875;78;122;91;149
20,875;20,9;90;121;92;140
20,8875;20,9125;97;128;99;138
20,9;20,925;87;135;98;142
20,9125;20,9375;81;132;94;136
20,925;20,95;80;129;91;125
20,9375;20,9625;83;134;90;119
20,95;20,975;84;129;89;131
20,9625;20,9875;89;125;82;127
20,975;21;82;128;76;124
20,9875;21,0125;78;128;86;140
21;21,025;86;134;91;144
21,0125;21,0375;77;131;84;136
21,025;21,05;74;122;84;126
21,0375;21,0625;79;124;68;123
21,05;21,075;69;138;62;124
21,0625;21,0875;62;137;76;131
21,075;21,1;62;137;81;143
21,0875;21,1125;66;137;82;147
21,1;21,125;78;130;75;142
21,1125;21,1375;83;133;68;139
21,125;21,15;71;135;74;134
21,1375;21,1625;75;123;83;126
21,15;21,175;80;123;82;118
21,1625;21,1875;76;135;80;130
21,175;21,2;90;142;78;140
21,1875;21,2125;88;131;74;129
21,2;21,225;77;127;75;129
21,2125;21,2375;73;141;87;142
21,225;21,25;74;143;92;134
21,2375;21,2625;78;133;94;120
21,25;21,275;68;133;90;127
21,2625;21,2875;79;143;89;143
21,275;21,3;81;130;87;135
21,2875;21,3125;69;126;81;117
21,3;21,325;75;138;80;121
21,3125;21,3375;68;141;80;135
21,325;21,35;71;143;83;133
21,3375;21,3625;77;141;84;138
21,35;21,375;70;133;81;138
21,3625;21,3875;76;130;77;123
21,375;21,4;86;143;77;128
21,3875;21,4125;85;134;83;137
21,4;21,425;75;124;89;124
21,4125;21,4375;78;136;82;130
21,425;21,45;90;142;73;128
21,4375;21,4625;79;145;84;134
21,45;21,475;74;149;89;141
21,4625;21,4875;81;152;89;141
21,475;21,5;78;155;84;139
21,4875;21,5125;68;142;75;134
21,5;21,525;64;139;76;138
21,5125;21,5375;77;146;71;128
21,525;21,55;75;145;76;131
21,5375;21,5625;76;135;71;136
21,55;21,575;79;135;66;139
21,5625;21,5875;75;142;82;134
21,575;21,6;75;133;87;132
21,5875;21,6125;78;126;78;132
21,6;21,625;73;119;75;128
21,6125;21,6375;78;137;76;144
21,625;21,65;84;150;73;153
21,6375;21,6625;77;144;70;154
21,65;21,675;75;142;75;151
21,6625;21,6875;81;135;71;141
21,675;21,7;82;145;76;143
21,6875;21,7125;77;150;84;139
21,7;21,725;79;144;85;141
21,7125;21,7375;74;134;80;144
21,725;21,75;76;126;84;133
21,7375;21,7625;85;127;82;132
21,75;21,775;73;127;77;136
21,7625;21,7875;65;138;88;142
21,775;21,8;73;134;85;140
21,7875;21,8125;78;124;72;125
21,8;21,825;86;132;81;119
21,8125;21,8375;85;139;87;133
21,825;21,85;71;140;86;146
21,8375;21,8625;73;146;90;145
21,85;21,875;85;140;95;139
21,8625;21,8875;72;135;83;138
21,875;21,9;73;141;71;144
21,8875;21,9125;90;139;73;134
21,9;21,925;88;132;61;135
21,9125;21,9375;79;127;71;145
21,925;21,95;80;132;85;135
21,9375;21,9625;90;146;90;129
21,95;21,975;88;129;91;123
21,9625;21,9875;81;121;74;113
21,975;22;65;131;72;115
21,9875;22,0125;60;133;78;125
22;22,025;76;136;83;133
22,0125;22,0375;87;132;77;139
22,025;22,05;99;133;81;134
22,0375;22,0625;96;136;97;135
22,05;22,075;81;133;88;137
22,0625;22,0875;75;135;84;129
22,075;22,1;81;138;86;131
22,0875;22,1125;82;141;84;132
22,1;22,125;82;150;90;131
22,1125;22,1375;75;134;75;141
22,125;22,15;61;125;67;138
22,1375;22,1625;63;142;69;140
22,15;22,175;61;138;69;152
22,1625;22,1875;59;144;68;159
22,175;22,2;76;161;62;175
22,1875;22,2125;84;166;72;172
22,2;22,225;80;180;83;150
22,2125;22,2375;105;181;73;151
22,225;22,25;99;176;81;166
22,2375;22,2625;77;170;89;169
22,25;22,275;88;168;90;166
22,2625;22,2875;82;162;88;162
22,275;22,3;67;156;74;151
22,2875;22,3125;73;153;78;155
22,3;22,325;86;160;75;156
22,3125;22,3375;92;171;65;151
22,325;22,35;97;161;84;164
22,3375;22,3625;87;164;101;164
22,35;22,375;95;174;97;163
22,3625;22,3875;94;177;81;170
22,375;22,4;79;172;65;162
22,3875;22,4125;82;166;70;158
22,4;22,425;84;168;77;149
22,4125;22,4375;97;178;63;144
22,425;22,45;95;171;50;140
22,4375;22,4625;87;163;48;125
22,45;22,475;94;172;55;128
22,4625;22,4875;91;165;61;123
22,475;22,5;89;163;57;106
22,4875;22,5125;86;164;52;103
22,5;22,525;70;171;52;112
22,5125;22,5375;51;173;54;121
22,525;22,55;46;171;50;128
22,5375;22,5625;70;174;47;132
22,55;22,575;89;163;49;116
22,5625;22,5875;83;171;52;104
22,575;22,6;78;168;63;123
22,5875;22,6125;67;161;59;127
22,6;22,625;80;170;53;109
22,6125;22,6375;100;177;54;109
22,625;22,65;60;147;45;111
22,6375;22,6625;41;112;51;129
22,65;22,675;50;119;62;141
22,6625;22,6875;46;121;60;131
22,675;22,7;37;91;47;122
22,6875;22,7125;24;63;33;105
22,7;22,725;23;71;33;105
22,7125;22,7375;21;74;27;114
22,725;22,75;19;70;24;105
22,7375;22,7625;26;96;33;111
22,75;22,775;62;154;73;173
22,7625;22,7875;88;184;137;226
22,775;22,8;73;196;141;224
22,7875;22,8125;73;209;94;206
22,8;22,825;79;193;66;197
22,8125;22,8375;77;189;88;200
22,825;22,85;87;209;110;202
22,8375;22,8625;99;212;99;204
22,85;22,875;119;202;84;198
22,8625;22,8875;127;198;66;183
22,875;22,9;109;192;80;181
22,8875;22,9125;101;177;108;187
22,9;22,925;84;144;88;161
22,9125;22,9375;51;112;55;137
22,925;22,95;50;127;50;136
22,9375;22,9625;51;125;47;107
22,95;22,975;40;96;50;106
22,9625;22,9875;50;97;54;121
22,975;23;52;101;43;113
22,9875;23,0125;36;117;33;112
23;23,025;22;131;38;111
23,0125;23,0375;21;132;47;123
23,025;23,05;24;123;51;128
23,0375;23,0625;38;127;61;137
23,05;23,075;59;159;85;159
23,0625;23,0875;72;178;93;190
23,075;23,1;107;202;98;224
23,0875;23,1125;124;212;122;248
23,1;23,125;139;230;166;255
23,1125;23,1375;161;241;205;247
23,125;23,15;169;245;205;253
23,1375;23,1625;162;246;197;256
23,15;23,175;141;232;208;250
23,1625;23,1875;136;223;187;240
23,175;23,2;128;202;136;205
23,1875;23,2125;91;177;97;174
23,2;23,225;45;133;59;142
23,2125;23,2375;24;106;30;110
23,225;23,25;38;116;40;129
23,2375;23,2625;44;99;50;114
23,25;23,275;45;91;48;110
23,2625;23,2875;45;93;39;115
23,275;23,3;47;101;32;111
23,2875;23,3125;46;124;37;128
23,3;23,325;55;132;54;126
23,3125;23,3375;84;144;80;147
23,325;23,35;74;130;77;130
23,3375;23,3625;69;112;71;107
23,35;23,375;69;106;73;113
23,3625;23,3875;55;91;71;104
23,375;23,4;41;71;49;83
23,3875;23,4125;30;59;30;73
23,4;23,425;32;59;34;83
23,4125;23,4375;38;65;36;84
23,425;23,45;40;71;32;82
23,4375;23,4625;37;71;35;80
23,45;23,475;30;71;28;83
23,4625;23,4875;22;78;18;89
23,475;23,5;20;80;18;88
23,4875;23,5125;21;72;19;83
23,5;23,525;18;79;19;90
23,5125;23,5375;17;84;17;86
23,525;23,55;20;77;18;66
23,5375;23,5625;21;86;22;81
23,55;23,575;19;96;21;105
23,5625;23,5875;29;107;32;114
23,575;23,6;46;107;57;113
23,5875;23,6125;52;102;67;114
23,6;23,625;65;102;76;113
23,6125;23,6375;66;94;74;106
23,625;23,65;57;99;67;105
23,6375;23,6625;64;105;69;109
23,65;23,675;68;97;65;117
23,6625;23,6875;50;93;61;115
23,675;23,7;46;90;55;106
23,6875;23,7125;65;92;62;106
23,7;23,725;67;97;62;104
23,7125;23,7375;60;98;60;113
23,725;23,75;67;102;72;105
23,7375;23,7625;68;106;84;108
23,75;23,775;70;108;73;132
23,7625;23,7875;69;106;66;126
23,775;23,8;69;105;67;121
23,7875;23,8125;74;107;63;124
23,8;23,825;67;111;71;119
23,8125;23,8375;60;111;75;123
23,825;23,85;61;100;71;127
23,8375;23,8625;63;103;66;126
23,85;23,875;60;112;68;129
23,8625;23,8875;70;108;77;126
23,875;23,9;71;107;76;122
23,8875;23,9125;55;111;62;122
23,9;23,925;57;111;77;130
23,9125;23,9375;66;107;83;128
23,925;23,95;69;107;64;119
23,9375;23,9625;66;107;61;120
23,95;23,975;55;117;63;119
23,9625;23,9875;57;118;65;114
23,975;24;64;110;64;122
23,9875;24,0125;59;107;61;117
24;24,025;51;105;63;114
24,0125;24,0375;52;108;68;119
24,025;24,05;56;122;75;122
24,0375;24,0625;53;122;72;119
24,05;24,075;61;107;66;109
24,0625;24,0875;63;105;70;108
24,075;24,1;59;106;73;120
24,0875;24,1125;71;104;71;121
24,1;24,125;70;112;60;122
24,1125;24,1375;70;124;55;126
24,125;24,15;68;118;57;121
24,1375;24,1625;55;113;67;123
24,15;24,175;62;107;72;115
24,1625;24,1875;58;104;69;113
24,175;24,2;51;118;69;106
24,1875;24,2125;66;125;57;106
24,2;24,225;74;120;60;118
24,2125;24,2375;62;120;61;116
24,225;24,25;48;128;49;117
24,2375;24,2625;48;124;39;124
24,25;24,275;53;119;47;127
24,2625;24,2875;56;128;55;117
24,275;24,3;60;127;54;126
24,2875;24,3125;64;119;58;136
24,3;24,325;61;131;56;133
24,3125;24,3375;59;146;57;130
24,325;24,35;51;140;62;121
24,3375;24,3625;45;127;60;127
24,35;24,375;56;144;54;131
24,3625;24,3875;57;154;51;131
24,375;24,4;53;142;58;137
24,3875;24,4125;53;135;77;149
24,4;24,425;56;137;79;149
24,4125;24,4375;63;141;74;140
24,425;24,45;59;144;73;137
24,4375;24,4625;48;153;74;136
24,45;24,475;61;163;76;131
24,4625;24,4875;79;154;77;125
24,475;24,5;79;139;66;131
24,4875;24,5125;75;139;75;140
24,5;24,525;73;152;76;147
24,5125;24,5375;81;156;68;151
24,525;24,55;86;159;83;148
24,5375;24,5625;95;172;96;153
24,55;24,575;108;174;98;150
24,5625;24,5875;97;150;95;146
24,575;24,6;88;145;100;158
24,5875;24,6125;94;167;93;169
24,6;24,625;81;161;81;157
24,6125;24,6375;64;152;75;148
24,625;24,65;82;157;82;147
24,6375;24,6625;94;152;87;133
24,65;24,675;58;133;60;134
24,6625;24,6875;47;125;50;130
24,675;24,7;62;124;62;129
24,6875;24,7125;47;109;57;124
24,7;24,725;40;93;46;107
24,7125;24,7375;42;85;44;97
24,725;24,75;32;78;39;84
24,7375;24,7625;29;81;30;90
24,75;24,775;38;77;33;90
24,7625;24,7875;36;79;32;95
24,775;24,8;44;109;42;120
24,7875;24,8125;73;151;66;149
24,8;24,825;98;189;91;180
24,8125;24,8375;94;207;107;206
24,825;24,85;93;200;115;224
24,8375;24,8625;106;174;108;196
24,85;24,875;86;168;95;186
24,8625;24,8875;67;179;79;197
24,875;24,9;58;163;74;177
24,8875;24,9125;49;138;71;162
24,9;24,925;48;106;50;124
24,9125;24,9375;41;81;41;99
24,925;24,95;42;77;40;109
24,9375;24,9625;42;82;51;112
24,95;24,975;39;92;45;103
24,9625;24,9875;45;88;34;103
24,975;25;52;83;42;105
24,9875;25,0125;41;97;38;106
25;25,025;29;111;35;114
25,0125;25,0375;30;117;24;117
25,025;25,05;27;129;13;131
25,0375;25,0625;36;136;34;138
25,05;25,075;62;159;75;160
25,0625;25,0875;86;181;83;182
25,075;25,1;88;171;83;186
25,0875;25,1125;76;149;85;188
25,1;25,125;70;146;89;183
25,1125;25,1375;87;172;100;171
25,125;25,15;105;196;90;167
25,1375;25,1625;100;191;76;172
25,15;25,175;92;169;79;167
25,1625;25,1875;88;176;89;181
25,175;25,2;85;171;91;170
25,1875;25,2125;80;152;81;143
25,2;25,225;67;139;66;127
25,2125;25,2375;52;130;66;117
25,225;25,25;45;119;69;119
25,2375;25,2625;53;115;67;122
25,25;25,275;51;107;58;117
25,2625;25,2875;55;100;56;117
25,275;25,3;65;95;62;119
25,2875;25,3125;63;113;62;122
25,3;25,325;65;154;60;128
25,3125;25,3375;67;147;62;127
25,325;25,35;73;136;64;128
25,3375;25,3625;58;119;47;111
25,35;25,375;47;112;54;110
25,3625;25,3875;54;104;63;109
25,375;25,4;49;75;53;103
25,3875;25,4125;42;75;43;107
25,4;25,425;37;86;32;103
25,4125;25,4375;35;76;29;87
25,425;25,45;25;65;24;79
25,4375;25,4625;29;68;26;84
25,45;25,475;32;66;33;86
25,4625;25,4875;29;57;33;86
25,475;25,5;27;58;24;78
25,4875;25,5125;26;70;25;90
25,5;25,525;23;80;29;97
25,5125;25,5375;18;81;24;95
25,525;25,55;21;79;20;100
25,5375;25,5625;25;68;18;94
25,55;25,575;24;68;18;84
25,5625;25,5875;26;82;18;76
25,575;25,6;26;88;18;86
25,5875;25,6125;24;97;23;105
25,6;25,625;25;105;28;122
25,6125;25,6375;23;95;27;117
25,625;25,65;13;93;19;114
25,6375;25,6625;11;104;17;115
25,65;25,675;16;104;24;107
25,6625;25,6875;24;100;44;115
25,675;25,7;41;105;59;118
25,6875;25,7125;45;114;59;119
25,7;25,725;34;104;51;118
25,7125;25,7375;31;100;49;113
25,725;25,75;38;112;52;115
25,7375;25,7625;42;113;55;118
25,75;25,775;44;109;49;116
25,7625;25,7875;43;117;53;117
25,775;25,8;45;115;57;122
25,7875;25,8125;41;111;55;118
25,8;25,825;41;108;67;115
25,8125;25,8375;50;106;55;112
25,825;25,85;48;108;50;113
25,8375;25,8625;45;122;74;135
25,85;25,875;43;129;78;149
25,8625;25,8875;45;124;75;149
25,875;25,9;53;116;83;148
25,8875;25,9125;50;128;83;160
25,9;25,925;51;136;98;170
25,9125;25,9375;57;138;105;166
25,925;25,95;61;161;104;166
25,9375;25,9625;60;169;96;163
25,95;25,975;60;181;56;141
25,9625;25,9875;60;196;49;137
25,975;26;70;181;55;126
25,9875;26,0125;80;165;47;113
26;26,025;74;165;59;152
26,0125;26,0375;71;164;71;161
26,025;26,05;59;168;79;142
26,0375;26,0625;68;159;78;149
26,05;26,075;85;148;79;165
26,0625;26,0875;89;162;80;164
26,075;26,1;84;167;67;153
26,0875;26,1125;76;156;53;147
26,1;26,125;78;147;59;151
26,1125;26,1375;87;159;67;162
26,125;26,15;93;166;71;160
26,1375;26,1625;87;160;82;154
26,15;26,175;86;159;69;161
26,1625;26,1875;90;157;61;174
26,175;26,2;90;155;58;165
26,1875;26,2125;89;155;65;157
26,2;26,225;82;166;70;164
26,2125;26,2375;77;168;54;146
26,225;26,25;84;158;56;140
26,2375;26,2625;80;151;70;139
26,25;26,275;74;160;74;125
26,2625;26,2875;74;173;75;129
26,275;26,3;75;166;63;130
26,2875;26,3125;71;163;64;133
26,3;26,325;90;169;78;155
26,3125;26,3375;110;165;72;149
26,325;26,35;98;163;66;144
26,3375;26,3625;84;160;86;159
26,35;26,375;81;166;105;167
26,3625;26,3875;86;177;94;165
26,375;26,4;87;172;79;169
26,3875;26,4125;80;177;82;171
26,4;26,425;79;176;83;170
26,4125;26,4375;77;172;68;172
26,425;26,45;77;185;73;163
26,4375;26,4625;82;189;76;150
26,45;26,475;80;177;68;158
26,4625;26,4875;82;166;71;154
26,475;26,5;83;164;64;143
26,4875;26,5125;88;179;61;145
26,5;26,525;98;186;74;149
26,5125;26,5375;103;181;77;154
26,525;26,55;114;187;80;156
26,5375;26,5625;115;192;79;165
26,55;26,575;113;205;63;165
26,5625;26,5875;101;202;76;152
26,575;26,6;87;191;80;149
26,5875;26,6125;77;167;81;169
26,6;26,625;84;158;79;165
26,6125;26,6375;94;179;74;164
26,625;26,65;95;174;93;176
26,6375;26,6625;86;162;84;174
26,65;26,675;80;168;76;177
26,6625;26,6875;83;164;81;170
26,675;26,7;76;165;85;158
26,6875;26,7125;79;164;81;152
26,7;26,725;75;172;74;164
26,7125;26,7375;88;190;82;173
26,725;26,75;111;196;91;165
26,7375;26,7625;112;206;96;172
26,75;26,775;116;204;83;170
26,7625;26,7875;106;201;78;160
26,775;26,8;79;200;85;155
26,7875;26,8125;70;207;80;162
26,8;26,825;98;200;83;167
26,8125;26,8375;126;186;94;159
26,825;26,85;138;195;93;165
26,8375;26,8625;114;195;94;170
26,85;26,875;92;194;91;175
26,8625;26,8875;93;198;85;166
26,875;26,9;94;188;100;163
26,8875;26,9125;110;181;109;173
26,9;26,925;114;202;101;152
26,9125;26,9375;116;209;107;154
26,925;26,95;114;194;116;180
26,9375;26,9625;112;192;96;165
26,95;26,975;126;193;81;145
26,9625;26,9875;120;197;76;153
26,975;27;88;196;105;179
26,9875;27,0125;78;196;132;200
27;27,025;94;191;109;190
27,0125;27,0375;97;191;91;183
27,025;27,05;95;201;88;196
27,0375;27,0625;92;199;80;208
27,05;27,075;93;192;83;208
27,0625;27,0875;87;183;89;215
27,075;27,1;104;193;91;197
27,0875;27,1125;129;209;90;164
27,1;27,125;110;208;85;160
27,1125;27,1375;108;202;75;173
27,125;27,15;119;185;80;185
27,1375;27,1625;97;172;104;177
27,15;27,175;76;151;91;160
27,1625;27,1875;79;141;76;158
27,175;27,2;68;152;72;150
27,1875;27,2125;65;154;74;155
27,2;27,225;60;149;67;155
27,2125;27,2375;40;144;40;137
27,225;27,25;31;140;36;131
27,2375;27,2625;26;118;40;128
27,25;27,275;23;112;44;149
27,2625;27,2875;23;113;63;171
27,275;27,3;54;126;78;175
27,2875;27,3125;93;166;84;190
27,3;27,325;98;188;92;202
27,3125;27,3375;95;188;106;192
27,325;27,35;114;202;121;196
27,3375;27,3625;129;219;128;208
27,35;27,375;113;220;138;210
27,3625;27,3875;115;205;130;208
27,375;27,4;119;190;119;207
27,3875;27,4125;93;186;117;197
27,4;27,425;89;179;110;177
27,4125;27,4375;105;186;116;177
27,425;27,45;102;186;120;189
27,4375;27,4625;83;175;99;180
27,45;27,475;70;159;71;156
27,4625;27,4875;52;144;64;133
27,475;27,5;56;136;61;124
27,4875;27,5125;48;116;50;133
27,5;27,525;29;114;53;148
27,5125;27,5375;29;107;48;137
27,525;27,55;28;96;38;115
27,5375;27,5625;26;95;46;114
27,55;27,575;25;89;49;130
27,5625;27,5875;27;97;49;143
27,575;27,6;24;111;50;137
27,5875;27,6125;15;132;52;124
27,6;27,625;20;152;58;142
27,6125;27,6375;38;173;58;154
27,625;27,65;63;196;67;155
27,6375;27,6625;89;209;101;194
27,65;27,675;103;223;122;215
27,6625;27,6875;97;228;82;181
27,675;27,7;116;234;48;158
27,6875;27,7125;138;233;53;166
27,7;27,725;111;217;54;155
27,7125;27,7375;95;210;61;160
27,725;27,75;108;213;67;172
27,7375;27,7625;121;212;63;163
27,75;27,775;91;191;55;153
27,7625;27,7875;47;196;56;159
27,775;27,8;53;221;58;181
27,7875;27,8125;103;214;69;184
27,8;27,825;139;220;90;171
27,8125;27,8375;125;216;86;165
27,825;27,85;100;199;81;170
27,8375;27,8625;82;171;86;177
27,85;27,875;62;133;80;158
27,8625;27,8875;63;137;65;164
27,875;27,9;56;134;55;177
27,8875;27,9125;37;138;55;166
27,9;27,925;36;146;60;159
27,9125;27,9375;58;149;61;137
27,925;27,95;60;139;53;116
27,9375;27,9625;52;124;56;136
27,95;27,975;41;130;54;161
27,9625;27,9875;30;126;50;165
27,975;28;42;131;54;158
27,9875;28,0125;32;139;49;146
28;28,025;40;159;46;137
28,0125;28,0375;62;180;46;157
28,025;28,05;69;183;52;174
28,0375;28,0625;75;193;60;152
28,05;28,075;66;191;69;127
28,0625;28,0875;93;200;80;139
28,075;28,1;150;217;84;151
28,0875;28,1125;153;216;76;149
28,1;28,125;133;207;69;156
28,1125;28,1375;138;215;86;158
28,125;28,15;131;220;83;161
28,1375;28,1625;87;204;54;164
28,15;28,175;43;189;55;158
28,1625;28,1875;41;190;60;159
28,175;28,2;67;186;48;161
28,1875;28,2125;100;181;55;151
28,2;28,225;84;170;63;138
28,2125;28,2375;53;156;62;140
28,225;28,25;57;130;58;138
28,2375;28,2625;60;114;48;134
28,25;28,275;58;127;48;143
28,2625;28,2875;49;121;41;142
28,275;28,3;33;103;23;120
28,2875;28,3125;23;85;17;94
28,3;28,325;20;85;27;98
28,3125;28,3375;18;95;34;114
28,325;28,35;21;79;51;140
28,3375;28,3625;29;71;52;149
28,35;28,375;27;76;33;114
28,3625;28,3875;15;82;31;103
28,375;28,4;12;94;24;109
28,3875;28,4125;11;111;15;104
28,4;28,425;9;121;11;104
28,4125;28,4375;11;117;11;117
28,425;28,45;15;118;19;136
28,4375;28,4625;14;133;22;159
28,45;28,475;14;140;28;167
28,4625;28,4875;13;137;41;166
28,475;28,5;13;132;42;161
28,4875;28,5125;25;148;49;158
28,5;28,525;36;160;55;170
28,5125;28,5375;39;156;77;188
28,525;28,55;60;183;87;190
28,5375;28,5625;83;206;88;183
28,55;28,575;78;195;91;172
28,5625;28,5875;69;183;71;179
28,575;28,6;65;192;71;193
28,5875;28,6125;54;186;86;196
28,6;28,625;64;177;94;194
28,6125;28,6375;86;177;94;192
28,625;28,65;81;177;78;192
28,6375;28,6625;83;181;76;192
28,65;28,675;88;168;95;197
28,6625;28,6875;86;165;95;188
28,675;28,7;80;177;81;178
28,6875;28,7125;76;172;82;174
28,7;28,725;77;173;93;173
28,7125;28,7375;79;170;95;178
28,725;28,75;78;164;86;174
28,7375;28,7625;69;165;86;167
28,75;28,775;62;178;84;183
28,7625;28,7875;71;185;70;178
28,775;28,8;76;176;54;154
28,7875;28,8125;76;167;46;151
28,8;28,825;82;171;46;145
28,8125;28,8375;76;181;49;140
28,825;28,85;101;190;57;149
28,8375;28,8625;139;197;57;142
28,85;28,875;156;207;62;139
28,8625;28,8875;145;212;64;150
28,875;28,9;115;206;65;159
28,8875;28,9125;112;197;78;173
28,9;28,925;119;189;83;174
28,9125;28,9375;120;195;92;172
28,925;28,95;115;195;86;157
28,9375;28,9625;107;190;71;154
28,95;28,975;92;189;68;149
28,9625;28,9875;83;180;57;134
28,975;29;106;191;47;136
28,9875;29,0125;100;204;55;148
29;29,025;85;186;72;171
29,0125;29,0375;89;187;91;182
29,025;29,05;89;197;87;176
29,0375;29,0625;86;197;68;167
29,05;29,075;84;188;55;158
29,0625;29,0875;88;168;53;154
29,075;29,1;91;159;71;159
29,0875;29,1125;96;170;85;162
29,1;29,125;118;175;81;168
29,1125;29,1375;109;177;72;154
29,125;29,15;101;176;66;154
29,1375;29,1625;100;180;70;181
29,15;29,175;101;190;77;185
29,1625;29,1875;115;195;87;174
29,175;29,2;117;203;94;185
29,1875;29,2125;126;212;114;206
29,2;29,225;130;201;119;203
29,2125;29,2375;143;201;107;203
29,225;29,25;146;218;120;209
29,2375;29,2625;141;220;120;221
29,25;29,275;144;214;114;224
29,2625;29,2875;131;201;128;234
29,275;29,3;127;204;134;238
29,2875;29,3125;142;207;126;222
29,3;29,325;143;203;118;221
29,3125;29,3375;129;208;105;223
29,325;29,35;109;211;88;210
29,3375;29,3625;105;199;87;210
29,35;29,375;110;188;89;220
29,3625;29,3875;116;187;90;199
29,375;29,4;127;190;85;197
29,3875;29,4125;115;203;66;215
29,4;29,425;90;190;63;196
29,4125;29,4375;99;177;70;173
29,425;29,45;116;191;97;180
29,4375;29,4625;124;198;116;197
29,45;29,475;135;191;99;189
29,4625;29,4875;127;189;88;190
29,475;29,5;102;186;69;177
29,4875;29,5125;81;171;60;173
29,5;29,525;80;168;75;173
29,5125;29,5375;80;175;86;158
29,525;29,55;90;178;86;166
29,5375;29,5625;103;183;120;188
29,55;29,575;105;199;137;201
29,5625;29,5875;118;195;123;188
29,575;29,6;135;185;121;176
29,5875;29,6125;132;193;125;194
29,6;29,625;118;196;130;193
29,6125;29,6375;105;187;104;177
29,625;29,65;95;185;95;184
29,6375;29,6625;118;191;102;186
29,65;29,675;130;203;102;175
29,6625;29,6875;101;200;107;170
29,675;29,7;78;191;93;158
29,6875;29,7125;102;191;86;166
29,7;29,725;129;194;96;178
29,7125;29,7375;110;194;87;168
29,725;29,75;100;193;83;176
29,7375;29,7625;109;202;59;178
29,75;29,775;117;201;55;168
29,7625;29,7875;144;201;74;177
29,775;29,8;158;198;65;159
29,7875;29,8125;134;195;61;147
29,8;29,825;112;198;78;170
29,8125;29,8375;118;197;78;182
29,825;29,85;131;194;76;179
29,8375;29,8625;136;185;81;177
29,85;29,875;136;195;80;191
29,8625;29,8875;130;197;98;210
29,875;29,9;121;184;115;204
29,8875;29,9125;124;188;114;194
29,9;29,925;131;194;118;203
29,9125;29,9375;130;203;123;208
29,925;29,95;134;205;122;202
29,9375;29,9625;132;205;121;202
29,95;29,975;141;208;122;207
29,9625;29,9875;142;212;129;197
29,975;30;134;213;120;188
29,9875;30,0125;126;212;103;201
30;30,025;138;219;82;213
30,0125;30,0375;162;210;73;199
30,025;30,05;159;205;112;199
30,0375;30,0625;137;214;116;215
30,05;30,075;134;217;95;204
30,0625;30,0875;131;216;96;200
30,075;30,1;99;205;88;205
30,0875;30,1125;102;205;83;209
30,1;30,125;119;211;94;208
30,1125;30,1375;122;206;116;217
30,125;30,15;109;201;119;224
30,1375;30,1625;96;208;99;197
30,15;30,175;90;205;118;203
30,1625;30,1875;101;195;120;222
30,175;30,2;102;190;93;222
30,1875;30,2125;91;181;122;231
30,2;30,225;91;168;143;231
30,2125;30,2375;81;168;138;215
30,225;30,25;82;187;146;221
30,2375;30,2625;83;188;147;227
30,25;30,275;89;181;124;219
30,2625;30,2875;96;179;99;202
30,275;30,3;72;169;102;191
30,2875;30,3125;60;168;108;207
30,3;30,325;61;169;119;213
30,3125;30,3375;63;160;125;214
30,325;30,35;73;166;125;211
30,3375;30,3625;72;177;121;207
30,35;30,375;75;173;92;184
30,3625;30,3875;85;175;66;163
30,375;30,4;92;174;64;156
30,3875;30,4125;93;179;47;139
30,4;30,425;84;184;46;152
30,4125;30,4375;76;170;61;170
30,425;30,45;82;172;61;170
30,4375;30,4625;98;183;68;173
30,45;30,475;98;185;68;160
30,4625;30,4875;119;191;69;161
30,475;30,5;153;203;74;168
30,4875;30,5125;148;212;69;170
30,5;30,525;159;214;61;173
30,5125;30,5375;175;213;70;167
30,525;30,55;170;217;78;168
30,5375;30,5625;171;218;68;178
30,55;30,575;173;217;74;165
30,5625;30,5875;159;214;77;151
30,575;30,6;127;205;75;177
30,5875;30,6125;108;199;96;197
30,6;30,625;107;199;121;184
30,6125;30,6375;109;193;112;183
30,625;30,65;112;177;81;185
30,6375;30,6625;124;188;78;171
30,65;30,675;125;201;91;167
30,6625;30,6875;117;177;80;181
30,675;30,7;98;162;73;172
30,6875;30,7125;88;167;69;159
30,7;30,725;92;148;74;172
30,7125;30,7375;88;137;77;172
30,725;30,75;91;163;64;167
30,7375;30,7625;111;184;72;171
30,75;30,775;128;197;91;175
30,7625;30,7875;118;190;114;180
30,775;30,8;91;170;122;191
30,7875;30,8125;89;168;125;200
30,8;30,825;101;174;122;196
30,8125;30,8375;107;183;108;194
30,825;30,85;104;178;106;205
30,8375;30,8625;108;170;105;212
30,85;30,875;116;176;110;216
30,8625;30,8875;109;175;118;207
30,875;30,9;107;183;125;209
30,8875;30,9125;109;193;137;216
