Start;Stop;;
19,7;19,725;214,26;200,914
19,7125;19,7375;179,456;176,817
19,725;19,75;149,02;150,829
19,7375;19,7625;138,556;130,071
19,75;19,775;121,118;116,294
19,7625;19,7875;101,29;103,034
19,775;19,8;93,0991;87,9618
19,7875;19,8125;80,1559;75,4042
19,8;19,825;76,32;75,5677
19,8125;19,8375;75,0248;80,0899
19,825;19,85;86,6228;94,3436
19,8375;19,8625;95,9135;98,0611
19,85;19,875;95,0534;96,2797
19,8625;19,8875;104,094;106,061
19,875;19,9;126,205;133,537
19,8875;19,9125;1454,99;2554,14
19,9;19,925;1569,85;2599,39
19,9125;19,9375;666,626;552,331
19,925;19,95;394,526;347,62
19,9375;19,9625;341,65;337,341
19,95;19,975;276,841;318,536
19,9625;19,9875;238,65;280,446
19,975;20;221,977;219,132
19,9875;20,0125;192,636;181,777
20;20,025;164,418;163,406
20,0125;20,0375;136,382;145,047
20,025;20,05;139,367;139,137
20,0375;20,0625;136,427;131,679
20,05;20,075;104,484;102,881
20,0625;20,0875;94,4523;90,0136
20,075;20,1;94,5407;97,7987
20,0875;20,1125;82,2742;94,6669
20,1;20,125;81,5852;91,4841
20,1125;20,1375;1199,73;873,554
20,125;20,15;1367,02;1013,36
20,1375;20,1625;689,174;548,671
20,15;20,175;275,623;263,468
20,1625;20,1875;239,997;246,992
20,175;20,2;191,662;199,816
20,1875;20,2125;151,674;169,115
20,2;20,225;134,212;149,127
20,2125;20,2375;123,118;122,253
20,225;20,25;108,633;105,686
20,2375;20,2625;907,896;716,703
20,25;20,275;989,491;765,017
20,2625;20,2875;425,568;301,148
20,275;20,3;177,257;167,989
20,2875;20,3125;147,831;167,733
20,3;20,325;145,1;150,465
20,3125;20,3375;130,301;120,316
20,325;20,35;110,515;122,043
20,3375;20,3625;93,4217;123,538
20,35;20,375;94,5203;134,468
20,3625;20,3875;114,445;647,732
20,375;20,4;2583,76;8613,6
20,3875;20,4125;2602,65;8598,29
20,4;20,425;465,855;470,573
20,4125;20,4375;435,202;413,423
20,425;20,45;364,332;383,723
20,4375;20,4625;311,487;287,668
20,45;20,475;270,526;248,161
20,4625;20,4875;226,242;229,951
20,475;20,5;194,406;194,726
20,4875;20,5125;172,539;172,703
20,5;20,525;143,03;153,5
20,5125;20,5375;129,564;148,422
20,525;20,55;133,59;142,246
20,5375;20,5625;130,366;139,472
20,55;20,575;128,778;147,242
20,5625;20,5875;124,175;132,394
20,575;20,6;105,884;108,64
20,5875;20,6125;101,861;108,604
20,6;20,625;119,693;120,527
20,6125;20,6375;122,557;121,01
20,625;20,65;113,558;104,938
20,6375;20,6625;143,549;125,505
20,65;20,675;1634,46;1311,18
20,6625;20,6875;1655,09;1340,76
20,675;20,7;344,132;352,628
20,6875;20,7125;281,602;257,995
20,7;20,725;268,335;239,936
20,7125;20,7375;218,733;202,035
20,725;20,75;172,341;162,869
20,7375;20,7625;143,949;154,138
20,75;20,775;148,077;144,218
20,7625;20,7875;137,198;130,505
20,775;20,8;115,866;120,479
20,7875;20,8125;104,773;108,224
20,8;20,825;99,3168;101,774
20,8125;20,8375;104,81;96,5702
20,825;20,85;102,068;84,7268
20,8375;20,8625;104,995;83,7867
20,85;20,875;105,144;87,8083
20,8625;20,8875;90,5367;81,9345
20,875;20,9;79,3725;72,5016
20,8875;20,9125;77,1684;68,2729
20,9;20,925;72,8831;64,5712
20,9125;20,9375;60,5108;52,5092
20,925;20,95;55,3564;51,7314
20,9375;20,9625;61,1266;57,3567
20,95;20,975;63,0491;66,7663
20,9625;20,9875;66,8509;62,6727
20,975;21;71,7904;61,4509
20,9875;21,0125;67,2057;61,6669
21;21,025;60,2287;55,6506
21,0125;21,0375;67,8301;59,4511
21,025;21,05;73,1756;64,5413
21,0375;21,0625;72,7097;63,7802
21,05;21,075;66,7556;61,9788
21,0625;21,0875;55,7229;60,3243
21,075;21,1;70,248;63,2686
21,0875;21,1125;103,021;89,0545
21,1;21,125;111,728;99,7323
21,1125;21,1375;83,8118;81,2022
21,125;21,15;79,1096;62,0757
21,1375;21,1625;92,8799;59,5115
21,15;21,175;80,5855;70,8076
21,1625;21,1875;67,1189;78,0776
21,175;21,2;79,5814;75,7591
21,1875;21,2125;96,5351;83,408
21,2;21,225;96,1921;91,4916
21,2125;21,2375;98,7712;87,4836
21,225;21,25;120,339;100,02
21,2375;21,2625;129,581;107,774
21,25;21,275;122,059;102,615
21,2625;21,2875;138,558;124,014
21,275;21,3;139,923;138,071
21,2875;21,3125;145,065;134,78
21,3;21,325;172,581;144,007
21,3125;21,3375;179,955;152,337
21,325;21,35;187,535;165,325
21,3375;21,3625;180,733;157,052
21,35;21,375;172,968;171,488
21,3625;21,3875;171,55;175,035
21,375;21,4;173,223;148,773
21,3875;21,4125;170,117;166,583
21,4;21,425;154,673;162,728
21,4125;21,4375;141,139;142,215
21,425;21,45;148,833;150,236
21,4375;21,4625;161,363;177,317
21,45;21,475;152,376;179,951
21,4625;21,4875;136,182;155,457
21,475;21,5;116,668;135,106
21,4875;21,5125;110,737;123,776
21,5;21,525;142,242;135,614
21,5125;21,5375;152,21;155,566
21,525;21,55;135,492;152,013
21,5375;21,5625;127,687;135,284
21,55;21,575;113,803;116,514
21,5625;21,5875;150,95;139,599
21,575;21,6;148,022;136,608
21,5875;21,6125;97,0012;94,2135
21,6;21,625;86,7148;92,5611
21,6125;21,6375;99,3673;91,9428
21,625;21,65;107,412;85,6702
21,6375;21,6625;97,9815;83,3918
21,65;21,675;97,0972;95,5817
21,6625;21,6875;92,8885;89,5289
21,675;21,7;100,472;79,6296
21,6875;21,7125;113,85;109,454
21,7;21,725;105,926;115,274
21,7125;21,7375;107,176;101,244
21,725;21,75;115,799;104,678
21,7375;21,7625;130,484;103,49
21,75;21,775;135,58;113,271
21,7625;21,7875;1397,19;1242,01
21,775;21,8;1490,3;1324,21
21,7875;21,8125;551,57;499,646
21,8;21,825;272,715;273,44
21,8125;21,8375;2002,45;1523,08
21,825;21,85;2021,68;1541,98
21,8375;21,8625;406,094;381,907
21,85;21,875;294,269;337,464
21,8625;21,8875;279,693;325,467
21,875;21,9;321,718;273,01
21,8875;21,9125;326,054;268,149
21,9;21,925;226,454;217,012
21,9125;21,9375;165,053;150,881
21,925;21,95;149,016;134,29
21,9375;21,9625;136,314;131,515
21,95;21,975;119,002;115,393
21,9625;21,9875;101,024;92,1048
21,975;22;99,1549;90,8582
21,9875;22,0125;101,651;86,9187
22;22,025;106,275;88,2449
22,0125;22,0375;356,12;308,352
22,025;22,05;352,065;309,041
22,0375;22,0625;94,2831;101,563
22,05;22,075;96,3282;97,9373
22,0625;22,0875;90,8517;82,143
22,075;22,1;102,234;87,6346
22,0875;22,1125;123,596;111,699
22,1;22,125;149,986;118,987
22,1125;22,1375;144,696;112,8
22,125;22,15;160,99;118,067
22,1375;22,1625;204,327;133,091
22,15;22,175;163,973;112,935
22,1625;22,1875;77,2002;79,0523
22,175;22,2;68,4144;79,0389
22,1875;22,2125;76,3653;74,4834
22,2;22,225;73,4646;59,9387
22,2125;22,2375;68,68;60,8247
22,225;22,25;65,353;62,89
22,2375;22,2625;57,4907;61,2805
22,25;22,275;63,8966;55,8559
22,2625;22,2875;68,9645;57,3518
22,275;22,3;64,6399;66,9158
22,2875;22,3125;71,2241;68,7071
22,3;22,325;101,613;71,5912
22,3125;22,3375;103,538;73,9894
22,325;22,35;86,4963;67,2661
22,3375;22,3625;84,7718;61,1926
22,35;22,375;73,4417;63,7357
22,3625;22,3875;73,2727;62,7576
22,375;22,4;84,0097;79,5146
22,3875;22,4125;88,3045;84,7991
22,4;22,425;84,0474;70,6142
22,4125;22,4375;98,3675;71,434
22,425;22,45;111,569;79,6842
22,4375;22,4625;100,833;89,8857
22,45;22,475;101,449;93,2533
22,4625;22,4875;112,726;96,2438
22,475;22,5;110,566;96,4585
22,4875;22,5125;115,543;90,4581
22,5;22,525;108,554;98,584
22,5125;22,5375;100,149;106,583
22,525;22,55;119,271;107,473
22,5375;22,5625;128,925;102,201
22,55;22,575;120,037;94,9773
22,5625;22,5875;124,349;106,997
22,575;22,6;128,428;114,448
22,5875;22,6125;125,713;114,892
22,6;22,625;130,383;123,179
22,6125;22,6375;120,326;121,546
22,625;22,65;112,466;105,916
22,6375;22,6625;115,994;100,879
22,65;22,675;127,766;110,279
22,6625;22,6875;132,85;108,032
22,675;22,7;142,707;106,986
22,6875;22,7125;178,651;123,739
22,7;22,725;517,226;422,778
22,7125;22,7375;1674,36;1452,91
22,725;22,75;5109,87;4126,48
22,7375;22,7625;4932,81;4003,19
22,75;22,775;1040,04;1087,8
22,7625;22,7875;775,436;776,937
22,775;22,8;671,369;703,103
22,7875;22,8125;503,55;491,976
22,8;22,825;414,856;417,857
22,8125;22,8375;355,904;387,092
22,825;22,85;326,717;326,841
22,8375;22,8625;286,721;240,926
22,85;22,875;234,378;240,333
22,8625;22,8875;211,425;206,788
22,875;22,9;174,756;185,26
22,8875;22,9125;160,595;173,773
22,9;22,925;158,889;156,621
22,9125;22,9375;145,766;145,074
22,925;22,95;140,742;145,409
22,9375;22,9625;166,546;141,303
22,95;22,975;162,723;142,653
22,9625;22,9875;130,476;144,654
22,975;23;126,274;126,494
22,9875;23,0125;121,623;119,938
23;23,025;129,965;121,853
23,0125;23,0375;125,557;105,598
23,025;23,05;120,359;112,529
23,0375;23,0625;114,892;118,028
23,05;23,075;116,729;126,633
23,0625;23,0875;131,509;134,518
23,075;23,1;144,038;129,749
23,0875;23,1125;144,745;127,927
23,1;23,125;147,669;127,887
23,1125;23,1375;283,881;253,027
23,125;23,15;274,21;243,98
23,1375;23,1625;111,361;93,7975
23,15;23,175;104,332;86,9788
23,1625;23,1875;257,776;236,267
23,175;23,2;385,579;366,063
23,1875;23,2125;313,265;300,835
23,2;23,225;135,188;125,197
23,2125;23,2375;212,103;207,878
23,225;23,25;219,9;206,948
