Start;Stop;;;;
20,5875;20,6125;30;106;36;98
20,6;20,625;30;99;36;95
20,6125;20,6375;28;91;44;79
20,625;20,65;26;91;42;83
20,6375;20,6625;28;90;34;92
20,65;20,675;32;87;32;91
20,6625;20,6875;28;76;26;79
20,675;20,7;20;62;20;68
20,6875;20,7125;21;58;19;70
20,7;20,725;21;72;25;74
20,7125;20,7375;22;81;27;65
20,725;20,75;27;77;29;59
20,7375;20,7625;27;69;28;78
20,75;20,775;29;75;26;99
20,7625;20,7875;31;91;27;93
20,775;20,8;28;79;30;73
20,7875;20,8125;26;66;32;72
20,8;20,825;23;75;24;75
20,8125;20,8375;23;73;30;75
20,825;20,85;25;80;32;87
20,8375;20,8625;27;85;26;93
20,85;20,875;36;83;26;86
20,8625;20,8875;34;95;26;95
20,875;20,9;22;89;23;90
20,8875;20,9125;22;68;20;75
20,9;20,925;25;77;29;83
20,9125;20,9375;27;94;31;92
20,925;20,95;29;91;29;107
20,9375;20,9625;31;85;29;115
20,95;20,975;32;100;35;104
20,9625;20,9875;27;101;37;95
20,975;21;25;97;23;99
20,9875;21,0125;30;104;28;100
21;21,025;28;97;30;95
21,0125;21,0375;23;101;24;103
21,025;21,05;27;112;25;122
21,0375;21,0625;29;106;23;125
21,05;21,075;25;103;25;108
21,0625;21,0875;28;107;27;92
21,075;21,1;36;107;30;81
21,0875;21,1125;35;103;32;91
21,1;21,125;35;107;35;104
21,1125;21,1375;33;118;30;100
21,125;21,15;35;116;32;102
21,1375;21,1625;36;122;42;112
21,15;21,175;29;119;35;113
21,1625;21,1875;29;116;30;99
21,175;21,2;32;102;42;98
21,1875;21,2125;36;97;45;110
21,2;21,225;33;103;38;105
21,2125;21,2375;33;106;35;102
21,225;21,25;36;105;37;116
21,2375;21,2625;45;107;42;121
21,25;21,275;41;112;31;122
21,2625;21,2875;36;103;29;128
21,275;21,3;36;108;39;118
21,2875;21,3125;29;109;39;107
21,3;21,325;31;115;37;115
21,3125;21,3375;34;113;34;118
21,325;21,35;31;104;30;99
21,3375;21,3625;33;108;35;106
21,35;21,375;32;98;31;105
21,3625;21,3875;27;94;25;86
21,375;21,4;31;103;26;97
21,3875;21,4125;40;102;36;112
21,4;21,425;43;94;37;109
21,4125;21,4375;35;84;33;107
21,425;21,45;29;82;33;92
21,4375;21,4625;26;79;32;84
21,45;21,475;28;73;34;88
21,4625;21,4875;27;95;35;91
21,475;21,5;25;106;35;89
21,4875;21,5125;23;82;31;85
21,5;21,525;28;85;38;87
21,5125;21,5375;30;86;35;76
21,525;21,55;29;78;25;80
21,5375;21,5625;30;72;24;85
21,55;21,575;28;69;22;87
21,5625;21,5875;26;85;23;76
21,575;21,6;27;88;27;71
21,5875;21,6125;30;89;30;80
21,6;21,625;23;95;24;73
21,6125;21,6375;23;96;24;86
21,625;21,65;23;79;23;90
21,6375;21,6625;29;68;23;87
21,65;21,675;28;69;26;81
21,6625;21,6875;24;68;24;71
21,675;21,7;25;77;21;75
21,6875;21,7125;25;79;23;77
21,7;21,725;27;64;24;73
21,7125;21,7375;30;61;26;66
21,725;21,75;37;75;25;80
21,7375;21,7625;35;76;19;91
21,75;21,775;26;84;22;83
21,7625;21,7875;28;84;28;85
21,775;21,8;26;73;31;83
21,7875;21,8125;31;89;25;76
21,8;21,825;38;86;21;64
21,8125;21,8375;32;76;22;69
21,825;21,85;27;80;25;92
21,8375;21,8625;25;76;25;85
21,85;21,875;26;72;30;74
21,8625;21,8875;26;82;32;80
21,875;21,9;25;83;25;89
21,8875;21,9125;26;79;25;89
21,9;21,925;26;83;26;94
21,9125;21,9375;27;96;27;97
21,925;21,95;27;98;25;89
21,9375;21,9625;26;95;26;100
21,95;21,975;26;95;27;96
21,9625;21,9875;24;96;26;81
21,975;22;27;91;25;90
21,9875;22,0125;27;90;30;94
22;22,025;26;100;28;94
22,0125;22,0375;35;96;29;98
22,025;22,05;39;107;31;109
22,0375;22,0625;34;105;29;119
22,05;22,075;31;84;36;106
22,0625;22,0875;32;97;48;105
22,075;22,1;29;105;41;94
22,0875;22,1125;29;102;33;92
22,1;22,125;36;95;38;120
22,1125;22,1375;32;86;34;131
22,125;22,15;36;110;43;140
22,1375;22,1625;37;127;48;133
22,15;22,175;30;108;36;120
22,1625;22,1875;30;86;32;100
22,175;22,2;31;61;31;65
22,1875;22,2125;32;43;32;43
22,2;22,225;33;55;33;42
22,2125;22,2375;35;65;33;55
22,225;22,25;35;59;33;51
22,2375;22,2625;33;53;32;43
22,25;22,275;32;51;33;37
22,2625;22,2875;33;40;33;39
22,275;22,3;32;33;32;41
22,2875;22,3125;33;34;33;36
22,3;22,325;33;35;33;33
22,3125;22,3375;33;35;33;32
22,325;22,35;33;37;32;35
22,3375;22,3625;33;35;33;38
22,35;22,375;33;35;33;39
22,3625;22,3875;32;39;33;37
22,375;22,4;33;38;33;35
22,3875;22,4125;32;37;32;35
22,4;22,425;33;36;33;34
22,4125;22,4375;33;39;32;37
22,425;22,45;33;41;33;38
22,4375;22,4625;33;38;32;37
22,45;22,475;33;37;33;37
22,4625;22,4875;33;42;33;41
22,475;22,5;32;45;32;43
22,4875;22,5125;33;44;33;51
22,5;22,525;33;45;32;49
22,5125;22,5375;33;43;33;46
22,525;22,55;33;50;35;61
22,5375;22,5625;33;53;35;50
22,55;22,575;33;51;30;49
22,5625;22,5875;33;61;31;53
22,575;22,6;33;66;31;55
22,5875;22,6125;32;61;26;63
22,6;22,625;29;58;25;57
22,6125;22,6375;29;69;25;61
22,625;22,65;30;72;26;80
22,6375;22,6625;28;69;26;85
22,65;22,675;30;81;22;83
22,6625;22,6875;34;86;19;84
22,675;22,7;31;85;19;79
22,6875;22,7125;22;85;20;74
22,7;22,725;22;78;20;67
22,7125;22,7375;21;80;19;61
22,725;22,75;19;90;19;68
22,7375;22,7625;20;95;20;72
22,75;22,775;22;105;20;83
22,7625;22,7875;22;101;20;87
22,775;22,8;19;88;19;72
22,7875;22,8125;19;91;19;63
22,8;22,825;20;90;20;59
22,8125;22,8375;24;86;20;64
22,825;22,85;25;94;19;66
22,8375;22,8625;25;95;25;75
22,85;22,875;25;80;25;65
22,8625;22,8875;22;62;18;49
22,875;22,9;21;76;18;64
22,8875;22,9125;19;84;21;73
22,9;22,925;25;81;24;79
22,9125;22,9375;27;86;22;79
22,925;22,95;32;98;20;74
22,9375;22,9625;32;96;19;80
22,95;22,975;25;84;21;90
22,9625;22,9875;23;81;22;89
22,975;23;22;75;24;99
22,9875;23,0125;24;79;23;98
23;23,025;25;92;25;104
23,0125;23,0375;24;99;26;101
23,025;23,05;22;105;22;97
23,0375;23,0625;26;103;21;92
23,05;23,075;25;98;21;91
23,0625;23,0875;25;117;22;88
23,075;23,1;24;113;22;87
23,0875;23,1125;22;113;24;106
23,1;23,125;23;121;25;101
23,1125;23,1375;21;100;26;88
23,125;23,15;23;87;23;79
23,1375;23,1625;29;108;20;85
23,15;23,175;26;107;22;84
23,1625;23,1875;31;97;29;104
23,175;23,2;31;105;28;102
23,1875;23,2125;21;117;26;109
23,2;23,225;20;115;27;119
23,2125;23,2375;26;102;37;118
23,225;23,25;30;116;37;111
23,2375;23,2625;25;112;27;92
23,25;23,275;25;106;26;100
23,2625;23,2875;24;111;24;94
23,275;23,3;30;117;23;105
23,2875;23,3125;31;115;21;112
23,3;23,325;27;114;25;113
23,3125;23,3375;34;127;26;124
23,325;23,35;33;131;24;130
23,3375;23,3625;29;127;23;117
23,35;23,375;29;128;29;117
23,3625;23,3875;31;133;30;105
23,375;23,4;34;126;40;113
23,3875;23,4125;36;115;43;121
23,4;23,425;33;123;29;115
23,4125;23,4375;29;128;25;118
23,425;23,45;32;117;28;125
23,4375;23,4625;33;107;28;118
23,45;23,475;27;124;31;112
23,4625;23,4875;34;136;29;144
23,475;23,5;31;134;26;145
23,4875;23,5125;25;134;27;132
23,5;23,525;29;124;25;117
23,5125;23,5375;31;126;32;112
23,525;23,55;31;122;35;111
23,5375;23,5625;30;126;36;121
23,55;23,575;28;127;29;129
23,5625;23,5875;29;116;23;130
23,575;23,6;27;119;23;121
23,5875;23,6125;27;115;27;115
23,6;23,625;30;107;32;121
23,6125;23,6375;22;108;24;101
23,625;23,65;18;103;20;88
23,6375;23,6625;22;97;30;100
23,65;23,675;25;84;31;88
23,6625;23,6875;25;71;29;77
23,675;23,7;26;79;30;87
23,6875;23,7125;33;74;33;74
23,7;23,725;37;77;39;71
23,7125;23,7375;36;71;36;79
23,725;23,75;31;71;27;85
23,7375;23,7625;29;75;27;88
23,75;23,775;33;66;31;92
23,7625;23,7875;33;65;27;89
23,775;23,8;33;75;25;91
23,7875;23,8125;31;78;29;96
23,8;23,825;31;63;30;79
23,8125;23,8375;33;68;32;68
23,825;23,85;31;70;32;64
23,8375;23,8625;29;64;28;74
23,85;23,875;31;73;27;84
23,8625;23,8875;31;68;23;72
23,875;23,9;28;65;24;77
23,8875;23,9125;25;73;25;97
23,9;23,925;25;82;23;93
23,9125;23,9375;28;76;20;84
23,925;23,95;28;65;20;83
23,9375;23,9625;24;74;20;80
23,95;23,975;22;81;20;72
23,9625;23,9875;21;82;19;76
23,975;24;23;70;19;73
23,9875;24,0125;26;63;20;63
24;24,025;23;61;19;60
24,0125;24,0375;21;77;19;57
24,025;24,05;22;91;22;65
24,0375;24,0625;24;93;24;75
24,05;24,075;22;88;21;78
24,0625;24,0875;23;70;21;70
24,075;24,1;25;72;23;69
24,0875;24,1125;24;85;22;73
24,1;24,125;21;83;19;62
24,1125;24,1375;19;83;19;58
24,125;24,15;20;83;20;61
24,1375;24,1625;20;89;20;67
24,15;24,175;21;96;19;78
24,1625;24,1875;21;92;19;73
24,175;24,2;20;83;20;66
24,1875;24,2125;22;89;20;81
24,2;24,225;22;109;20;82
24,2125;24,2375;19;110;19;68
24,225;24,25;21;98;19;65
24,2375;24,2625;26;112;20;77
24,25;24,275;26;123;20;80
24,2625;24,2875;23;109;19;74
24,275;24,3;21;117;19;93
24,2875;24,3125;26;115;22;89
24,3;24,325;37;103;23;78
24,3125;24,3375;34;92;26;83
24,325;24,35;30;76;30;78
24,3375;24,3625;32;71;32;76
24,35;24,375;28;67;32;61
24,3625;24,3875;26;65;32;63
24,375;24,4;28;66;34;73
24,3875;24,4125;28;63;32;61
24,4;24,425;26;56;34;67
24,4125;24,4375;30;57;34;75
24,425;24,45;32;63;30;64
24,4375;24,4625;30;68;30;70
24,45;24,475;30;65;32;76
24,4625;24,4875;29;64;35;76
24,475;24,5;28;70;30;84
24,4875;24,5125;31;74;29;84
24,5;24,525;31;87;31;88
24,5125;24,5375;26;85;26;94
24,525;24,55;22;82;28;105
24,5375;24,5625;20;82;26;105
24,55;24,575;24;80;22;96
24,5625;24,5875;35;80;25;96
24,575;24,6;39;82;27;101
24,5875;24,6125;36;89;30;102
24,6;24,625;37;102;33;96
24,6125;24,6375;34;120;36;109
24,625;24,65;33;105;33;101
24,6375;24,6625;36;89;35;89
24,65;24,675;31;99;37;100
24,6625;24,6875;25;100;34;106
24,675;24,7;24;89;29;109
24,6875;24,7125;27;90;21;105
24,7;24,725;25;100;26;102
24,7125;24,7375;22;96;34;108
24,725;24,75;23;101;32;107
24,7375;24,7625;24;98;25;103
24,75;24,775;26;86;25;112
24,7625;24,7875;27;100;26;121
24,775;24,8;26;97;24;117
24,7875;24,8125;26;80;22;95
24,8;24,825;27;84;19;104
24,8125;24,8375;25;79;23;108
24,825;24,85;24;100;28;106
24,8375;24,8625;25;98;25;109
24,85;24,875;25;81;21;96
24,8625;24,8875;26;100;28;97
24,875;24,9;28;111;34;112
24,8875;24,9125;40;118;28;107
24,9;24,925;41;116;21;100
24,9125;24,9375;31;106;19;100
24,925;24,95;29;107;20;101
24,9375;24,9625;25;102;19;102
24,95;24,975;23;97;21;88
24,9625;24,9875;26;114;22;82
24,975;25;24;105;20;85
24,9875;25,0125;22;94;22;90
25;25,025;21;96;23;98
25,0125;25,0375;19;96;23;91
25,025;25,05;24;93;22;95
25,0375;25,0625;30;89;20;95
25,05;25,075;27;102;19;100
25,0625;25,0875;23;93;19;105
25,075;25,1;26;85;20;94
25,0875;25,1125;24;94;20;96
25,1;25,125;23;101;19;96
25,1125;25,1375;27;97;19;88
25,125;25,15;24;85;20;75
25,1375;25,1625;20;89;20;77
25,15;25,175;23;108;21;80
25,1625;25,1875;27;115;21;78
25,175;25,2;24;91;20;77
25,1875;25,2125;24;81;22;73
25,2;25,225;23;89;21;75
25,2125;25,2375;23;78;19;78
25,225;25,25;25;81;20;93
25,2375;25,2625;24;83;20;97
25,25;25,275;27;70;19;91
25,2625;25,2875;27;72;21;88
25,275;25,3;24;73;26;91
25,2875;25,3125;26;75;28;89
25,3;25,325;30;88;26;84
25,3125;25,3375;29;89;23;92
25,325;25,35;21;77;21;84
25,3375;25,3625;17;76;19;72
25,35;25,375;24;81;22;84
25,3625;25,3875;24;87;22;92
25,375;25,4;19;87;23;85
25,3875;25,4125;21;81;23;89
25,4;25,425;23;87;19;89
25,4125;25,4375;24;90;21;88
25,425;25,45;22;86;22;84
25,4375;25,4625;21;79;19;88
25,45;25,475;21;86;21;99
25,4625;25,4875;24;108;24;100
25,475;25,5;26;112;22;90
25,4875;25,5125;23;103;25;81
25,5;25,525;23;102;27;87
25,5125;25,5375;22;102;25;100
25,525;25,55;26;95;30;97
25,5375;25,5625;27;98;28;84
25,55;25,575;22;101;23;89
25,5625;25,5875;17;98;23;96
25,575;25,6;18;106;26;100
25,5875;25,6125;22;98;30;107
25,6;25,625;22;95;27;105
25,6125;25,6375;29;101;27;115
25,625;25,65;33;101;36;124
25,6375;25,6625;34;103;36;114
25,65;25,675;27;103;25;108
25,6625;25,6875;21;107;19;105
25,675;25,7;21;110;21;108
25,6875;25,7125;29;109;29;111
25,7;25,725;34;117;30;106
25,7125;25,7375;20;111;27;105
25,725;25,75;19;99;37;103
25,7375;25,7625;28;101;38;107
25,75;25,775;32;101;28;122
25,7625;25,7875;29;98;21;120
25,775;25,8;25;93;19;107
25,7875;25,8125;25;100;31;118
25,8;25,825;24;111;39;133
25,8125;25,8375;26;116;29;118
25,825;25,85;29;114;23;111
25,8375;25,8625;26;89;27;102
25,85;25,875;23;76;33;101
25,8625;25,8875;26;82;32;103
25,875;25,9;41;89;34;105
25,8875;25,9125;45;82;43;111
25,9;25,925;41;71;37;110
25,9125;25,9375;33;70;28;102
25,925;25,95;27;68;25;96
25,9375;25,9625;35;76;37;103
25,95;25,975;35;72;35;107
25,9625;25,9875;25;72;22;99
25,975;26;24;95;25;94
25,9875;26,0125;31;85;27;99
26;26,025;32;74;32;95
26,0125;26,0375;32;71;32;95
26,025;26,05;37;67;25;99
26,0375;26,0625;38;77;24;102
26,05;26,075;40;76;32;105
26,0625;26,0875;40;83;36;98
26,075;26,1;36;86;31;88
26,0875;26,1125;33;74;33;92
26,1;26,125;38;80;35;110
26,1125;26,1375;40;78;34;121
26,125;26,15;34;62;30;107
26,1375;26,1625;34;82;36;92
26,15;26,175;37;91;38;99
26,1625;26,1875;36;88;30;101
26,175;26,2;38;88;30;95
26,1875;26,2125;42;85;36;105
26,2;26,225;34;87;34;115
26,2125;26,2375;28;83;28;111
26,225;26,25;30;93;32;114
26,2375;26,2625;36;96;36;114
26,25;26,275;33;79;26;101
26,2625;26,2875;37;82;27;112
26,275;26,3;50;91;35;112
26,2875;26,3125;42;100;32;94
26,3;26,325;36;91;29;85
26,3125;26,3375;42;98;32;99
26,325;26,35;36;99;32;104
26,3375;26,3625;26;85;34;100
26,35;26,375;31;90;36;97
26,3625;26,3875;36;99;32;89
26,375;26,4;28;108;34;87
26,3875;26,4125;31;107;31;93
26,4;26,425;37;103;31;101
26,4125;26,4375;27;108;32;88
26,425;26,45;25;114;32;85
26,4375;26,4625;36;114;34;102
26,45;26,475;33;108;31;95
26,4625;26,4875;29;106;31;94
26,475;26,5;30;118;36;103
26,4875;26,5125;35;129;38;109
26,5;26,525;38;133;42;97
26,5125;26,5375;46;135;43;99
26,525;26,55;58;136;38;105
26,5375;26,5625;39;138;32;115
26,55;26,575;30;140;37;122
26,5625;26,5875;39;140;39;106
26,575;26,6;35;130;38;103
26,5875;26,6125;28;118;37;112
26,6;26,625;31;126;33;119
26,6125;26,6375;32;117;38;118
26,625;26,65;29;108;31;103
26,6375;26,6625;30;94;24;80
26,65;26,675;30;85;29;61
26,6625;26,6875;33;85;32;69
26,675;26,7;35;77;33;80
26,6875;26,7125;33;68;33;83
26,7;26,725;29;63;27;80
26,7125;26,7375;32;82;26;76
26,725;26,75;30;83;25;71
26,7375;26,7625;28;78;24;77
26,75;26,775;33;83;30;81
26,7625;26,7875;35;92;29;83
26,775;26,8;32;95;28;85
26,7875;26,8125;29;88;28;80
26,8;26,825;26;92;27;75
26,8125;26,8375;22;91;22;69
26,825;26,85;29;95;18;75
26,8375;26,8625;26;87;18;71
26,85;26,875;23;84;19;64
26,8625;26,8875;25;88;19;78
26,875;26,9;24;98;20;98
26,8875;26,9125;24;103;22;98
26,9;26,925;26;99;22;95
26,9125;26,9375;31;99;20;96
26,925;26,95;27;90;19;71
26,9375;26,9625;22;94;18;59
26,95;26,975;23;94;19;70
26,9625;26,9875;23;99;19;83
26,975;27;22;95;18;77
26,9875;27,0125;22;81;18;79
27;27,025;26;92;20;80
27,0125;27,0375;27;94;21;74
27,025;27,05;29;89;21;75
27,0375;27,0625;28;87;22;71
27,05;27,075;26;82;22;78
27,0625;27,0875;26;74;23;67
27,075;27,1;25;89;25;63
27,0875;27,1125;25;92;24;72
27,1;27,125;24;94;20;81
27,1125;27,1375;33;101;19;81
27,125;27,15;30;98;21;92
27,1375;27,1625;20;109;20;101
27,15;27,175;22;102;18;87
27,1625;27,1875;30;96;20;83
27,175;27,2;33;98;21;87
27,1875;27,2125;36;100;19;94
27,2;27,225;30;99;18;95
27,2125;27,2375;24;99;20;99
27,225;27,25;36;101;22;95
27,2375;27,2625;37;102;23;97
27,25;27,275;31;88;27;105
27,2625;27,2875;34;81;26;90
27,275;27,3;32;94;26;80
27,2875;27,3125;29;104;27;104
27,3;27,325;26;102;24;104
27,3125;27,3375;26;108;24;95
27,325;27,35;29;109;27;101
27,3375;27,3625;22;95;33;101
27,35;27,375;19;103;25;113
27,3625;27,3875;26;104;22;112
27,375;27,4;29;97;27;101
27,3875;27,4125;34;114;29;104
27,4;27,425;37;125;31;120
27,4125;27,4375;36;121;38;123
27,425;27,45;39;118;33;112
27,4375;27,4625;34;111;22;119
27,45;27,475;25;104;27;135
27,4625;27,4875;21;107;37;134
27,475;27,5;20;114;32;117
27,4875;27,5125;26;130;26;120
27,5;27,525;35;125;31;118
27,5125;27,5375;33;109;29;116
27,525;27,55;28;123;34;124
27,5375;27,5625;26;116;36;105
27,55;27,575;27;115;29;104
27,5625;27,5875;32;117;27;128
27,575;27,6;49;120;33;135
27,5875;27,6125;50;136;37;135
27,6;27,625;28;128;36;122
27,6125;27,6375;31;133;31;109
27,625;27,65;37;126;27;100
27,6375;27,6625;26;121;24;103
27,65;27,675;26;125;26;119
27,6625;27,6875;32;119;38;134
27,675;27,7;31;117;33;133
27,6875;27,7125;29;121;23;117
27,7;27,725;27;110;25;121
27,7125;27,7375;28;104;32;121
27,725;27,75;25;132;31;126
27,7375;27,7625;27;130;27;124
27,75;27,775;29;122;33;126
27,7625;27,7875;27;128;34;131
27,775;27,8;29;120;30;116
27,7875;27,8125;30;117;26;115
27,8;27,825;26;114;24;118
27,8125;27,8375;26;104;29;112
27,825;27,85;25;121;31;116
27,8375;27,8625;25;130;37;123
27,85;27,875;30;109;34;126
27,8625;27,8875;29;117;27;127
27,875;27,9;37;125;33;137
27,8875;27,9125;36;118;32;138
27,9;27,925;34;127;30;131
27,9125;27,9375;35;130;29;137
27,925;27,95;31;128;27;128
27,9375;27,9625;32;124;34;119
27,95;27,975;25;110;35;114
27,9625;27,9875;27;113;35;123
27,975;28;30;124;32;132
27,9875;28,0125;25;123;30;122
28;28,025;26;127;30;117
28,0125;28,0375;32;127;33;117
28,025;28,05;31;118;32;117
28,0375;28,0625;30;129;26;126
28,05;28,075;28;140;27;128
28,0625;28,0875;27;124;36;130
28,075;28,1;29;131;38;139
28,0875;28,1125;34;139;30;130
28,1;28,125;35;135;35;131
28,1125;28,1375;35;132;37;134
28,125;28,15;40;133;42;134
28,1375;28,1625;38;134;44;130
28,15;28,175;40;120;40;118
28,1625;28,1875;43;123;38;122
28,175;28,2;39;142;35;129
28,1875;28,2125;28;142;33;127
28,2;28,225;26;132;36;134
28,2125;28,2375;41;132;41;132
28,225;28,25;42;135;35;142
28,2375;28,2625;39;143;38;148
28,25;28,275;41;126;47;118
28,2625;28,2875;38;121;37;109
28,275;28,3;46;125;26;123
28,2875;28,3125;57;118;29;125
28,3;28,325;47;118;39;115
28,3125;28,3375;38;108;39;114
28,325;28,35;51;119;39;119
28,3375;28,3625;49;143;45;141
28,35;28,375;48;145;48;141
28,3625;28,3875;60;127;49;127
28,375;28,4;56;119;44;125
28,3875;28,4125;42;135;44;126
28,4;28,425;41;146;43;130
28,4125;28,4375;50;139;45;115
28,425;28,45;65;134;53;110
28,4375;28,4625;56;128;41;114
28,45;28,475;39;132;43;121
28,4625;28,4875;48;128;56;130
28,475;28,5;46;125;54;128
28,4875;28,5125;58;144;58;127
28,5;28,525;70;146;59;126
28,5125;28,5375;65;132;59;131
28,525;28,55;67;133;57;144
28,5375;28,5625;62;150;64;158
28,55;28,575;51;155;67;155
28,5625;28,5875;53;153;57;141
28,575;28,6;74;162;64;143
28,5875;28,6125;83;173;78;146
28,6;28,625;71;158;81;138
28,6125;28,6375;70;150;71;130
28,625;28,65;67;153;63;128
28,6375;28,6625;65;145;61;138
28,65;28,675;60;134;54;133
28,6625;28,6875;43;140;53;128
28,675;28,7;48;147;63;127
28,6875;28,7125;56;148;59;134
28,7;28,725;59;139;62;143
28,7125;28,7375;65;130;71;137
28,725;28,75;63;140;59;133
28,7375;28,7625;70;143;62;128
28,75;28,775;61;141;69;108
28,7625;28,7875;53;141;63;113
28,775;28,8;58;139;70;135
28,7875;28,8125;52;136;69;129
28,8;28,825;55;130;57;120
28,8125;28,8375;56;131;56;122
28,825;28,85;48;137;57;135
28,8375;28,8625;59;143;58;155
28,85;28,875;58;133;68;138
28,8625;28,8875;53;133;68;114
28,875;28,9;59;141;68;110
28,8875;28,9125;69;156;67;128
28,9;28,925;81;150;72;128
28,9125;28,9375;75;136;82;115
28,925;28,95;72;143;84;132
28,9375;28,9625;80;148;93;142
28,95;28,975;87;145;91;133
28,9625;28,9875;70;146;70;123
28,975;29;68;143;54;130
28,9875;29,0125;69;135;51;134
29;29,025;60;130;51;126
29,0125;29,0375;59;121;56;117
29,025;29,05;59;129;60;113
29,0375;29,0625;67;140;66;113
29,05;29,075;66;133;59;116
29,0625;29,0875;51;131;61;113
29,075;29,1;48;128;64;122
29,0875;29,1125;46;116;60;128
29,1;29,125;41;110;51;109
29,1125;29,1375;35;94;37;114
29,125;29,15;27;91;31;107
29,1375;29,1625;31;105;33;91
29,15;29,175;43;114;39;105
29,1625;29,1875;44;112;44;104
29,175;29,2;34;78;42;92
29,1875;29,2125;27;52;29;83
29,2;29,225;23;57;23;74
29,2125;29,2375;23;55;26;67
29,225;29,25;27;60;29;77
29,2375;29,2625;27;59;27;82
29,25;29,275;24;45;24;77
29,2625;29,2875;25;50;23;70
29,275;29,3;25;61;23;71
29,2875;29,3125;23;59;23;71
29,3;29,325;23;50;25;67
29,3125;29,3375;23;41;25;63
29,325;29,35;23;35;23;59
29,3375;29,3625;23;37;23;63
29,35;29,375;23;43;23;65
29,3625;29,3875;23;59;23;67
29,375;29,4;23;63;23;65
29,3875;29,4125;23;55;23;55
29,4;29,425;24;45;24;47
29,4125;29,4375;23;39;23;46
29,425;29,45;23;51;23;39
29,4375;29,4625;24;65;24;55
29,45;29,475;23;54;23;71
29,4625;29,4875;23;51;25;71
29,475;29,5;23;60;25;77
29,4875;29,5125;23;71;23;74
29,5;29,525;24;71;24;83
29,5125;29,5375;23;61;23;102
29,525;29,55;23;63;25;109
29,5375;29,5625;23;82;27;100
29,55;29,575;23;91;31;100
29,5625;29,5875;25;99;31;108
29,575;29,6;29;112;27;103
29,5875;29,6125;36;115;32;109
29,6;29,625;37;122;35;121
29,6125;29,6375;33;113;35;117
29,625;29,65;30;107;36;115
29,6375;29,6625;29;114;38;127
29,65;29,675;31;119;41;129
29,6625;29,6875;34;113;38;120
29,675;29,7;34;118;35;128
29,6875;29,7125;29;134;33;129
29,7;29,725;26;130;33;126
29,7125;29,7375;31;130;40;130
29,725;29,75;41;130;51;141
29,7375;29,7625;45;130;43;143
29,75;29,775;39;124;35;134
29,7625;29,7875;37;131;39;145
29,775;29,8;34;149;42;140
29,7875;29,8125;36;142;41;127
29,8;29,825;37;135;39;133
29,8125;29,8375;36;135;50;131
29,825;29,85;46;138;48;121
29,8375;29,8625;48;138;37;123
29,85;29,875;47;144;43;134
29,8625;29,8875;44;141;55;133
29,875;29,9;46;143;51;129
29,8875;29,9125;48;148;39;120
29,9;29,925;50;135;40;118
29,9125;29,9375;49;133;38;130
29,925;29,95;46;137;41;140
29,9375;29,9625;47;133;35;139
29,95;29,975;49;138;34;136
29,9625;29,9875;44;154;40;128
29,975;30;47;165;51;146
29,9875;30,0125;45;168;67;181
30;30,025;46;170;76;170
30,0125;30,0375;44;166;57;158
30,025;30,05;36;157;45;153
30,0375;30,0625;43;144;51;139
30,05;30,075;47;147;47;137
30,0625;30,0875;46;149;52;135
30,075;30,1;46;142;52;132
30,0875;30,1125;49;152;47;134
30,1;30,125;47;139;39;150
30,1125;30,1375;42;130;52;155
30,125;30,15;41;134;65;148
30,1375;30,1625;55;137;77;165
30,15;30,175;55;162;75;173
30,1625;30,1875;45;162;61;165
30,175;30,2;47;156;59;174
30,1875;30,2125;49;160;74;176
30,2;30,225;44;159;78;171
30,2125;30,2375;54;161;56;175
30,225;30,25;56;166;53;170
30,2375;30,2625;44;168;50;157
30,25;30,275;43;159;47;153
30,2625;30,2875;40;169;44;168
30,275;30,3;33;171;39;168
30,2875;30,3125;31;152;45;160
30,3;30,325;38;160;56;171
30,3125;30,3375;52;177;65;164
30,325;30,35;49;167;69;156
30,3375;30,3625;39;170;56;168
30,35;30,375;53;180;57;171
30,3625;30,3875;49;172;57;171
30,375;30,4;40;164;54;169
30,3875;30,4125;55;166;68;167
30,4;30,425;63;168;66;166
30,4125;30,4375;55;170;55;164
30,425;30,45;47;169;57;167
30,4375;30,4625;53;182;80;166
30,45;30,475;60;182;90;167
30,4625;30,4875;53;163;71;165
30,475;30,5;48;157;61;162
30,4875;30,5125;55;161;57;165
30,5;30,525;56;163;63;167
30,5125;30,5375;55;167;68;161
30,525;30,55;66;162;62;150
30,5375;30,5625;72;160;56;150
30,55;30,575;69;173;65;164
30,5625;30,5875;69;181;62;162
30,575;30,6;51;175;53;160
30,5875;30,6125;57;164;62;165
30,6;30,625;76;152;61;172
30,6125;30,6375;69;158;63;169
30,625;30,65;55;172;73;153
30,6375;30,6625;71;168;81;154
30,65;30,675;91;163;91;162
30,6625;30,6875;83;155;89;160
30,675;30,7;65;149;69;148
30,6875;30,7125;53;162;67;156
30,7;30,725;63;167;66;162
30,7125;30,7375;70;153;56;163
30,725;30,75;63;155;58;166
30,7375;30,7625;59;163;70;166
30,75;30,775;70;165;70;161
30,7625;30,7875;67;154;70;162
30,775;30,8;59;151;75;176
30,7875;30,8125;60;157;74;173
30,8;30,825;57;155;67;148
30,8125;30,8375;56;157;54;147
30,825;30,85;50;147;49;152
30,8375;30,8625;59;147;51;155
30,85;30,875;73;151;59;151
30,8625;30,8875;68;151;57;153
30,875;30,9;63;159;51;158
30,8875;30,9125;59;167;53;150
